context,method,error,ecdf,n_points
temporal0,fit_grid,0.003424683480166831,0.235,1000
temporal0,fit_grid,0.0034311671340293125,0.236,1000
temporal0,fit_grid,0.0034338611821055514,0.237,1000
temporal0,fit_grid,0.0034444933953416365,0.238,1000
temporal0,fit_grid,0.003447848987848281,0.239,1000
temporal0,fit_grid,0.003455569796298565,0.24,1000
temporal0,fit_grid,0.003461805777463311,0.241,1000
temporal0,fit_grid,0.0034842991197387256,0.242,1000
temporal0,fit_grid,0.003492207500983708,0.243,1000
temporal0,fit_grid,0.0034929151356997436,0.244,1000
temporal0,fit_grid,0.0035000603852507603,0.245,1000
temporal0,fit_grid,0.0035072273303224117,0.246,1000
temporal0,fit_grid,0.003526357371253366,0.247,1000
temporal0,fit_grid,0.003526703642921032,0.248,1000
temporal0,fit_grid,0.00353299284555639,0.249,1000
temporal0,fit_grid,0.0035619244793921017,0.25,1000
temporal0,fit_grid,0.0035663540785409484,0.251,1000
temporal0,fit_grid,0.0035758968234190303,0.252,1000
temporal0,fit_grid,0.0035832941566139457,0.253,1000
temporal0,fit_grid,0.0035837380599955163,0.254,1000
temporal0,fit_grid,0.0035888546600424493,0.255,1000
temporal0,fit_grid,0.0035924921999520914,0.256,1000
temporal0,fit_grid,0.003602699875153834,0.257,1000
temporal0,fit_grid,0.003605139064463371,0.258,1000
temporal0,fit_grid,0.0036253405194828633,0.259,1000
temporal0,fit_grid,0.0036438219513237335,0.26,1000
temporal0,fit_grid,0.003644351947121399,0.261,1000
temporal0,fit_grid,0.0036492561930983403,0.262,1000
temporal0,fit_grid,0.0036519262748797264,0.263,1000
temporal0,fit_grid,0.003655352703074973,0.264,1000
temporal0,fit_grid,0.0036557688062949095,0.265,1000
temporal0,fit_grid,0.0036682967183096337,0.266,1000
temporal0,fit_grid,0.0036732904511426355,0.267,1000
temporal0,fit_grid,0.0036912621435815,0.268,1000
temporal0,fit_grid,0.003693083269689364,0.269,1000
temporal0,fit_grid,0.0036959065696766744,0.27,1000
temporal0,fit_grid,0.003703429767518896,0.271,1000
temporal0,fit_grid,0.0037049656904303784,0.272,1000
temporal0,fit_grid,0.003709844015503646,0.273,1000
temporal0,fit_grid,0.003720042481378813,0.274,1000
temporal0,fit_grid,0.0037204516434848262,0.275,1000
temporal0,fit_grid,0.00373624302773305,0.276,1000
temporal0,fit_grid,0.0037452684391988253,0.277,1000
temporal0,fit_grid,0.0037623721665605552,0.278,1000
temporal0,fit_grid,0.003766058505202872,0.279,1000
temporal0,fit_grid,0.0037745733313180236,0.28,1000
temporal0,fit_grid,0.0037778785945814736,0.281,1000
temporal0,fit_grid,0.0037857612263956127,0.282,1000
temporal0,fit_grid,0.0037871225990597193,0.283,1000
temporal0,fit_grid,0.0038004767619311893,0.284,1000
temporal0,fit_grid,0.003806020238055118,0.285,1000
temporal0,fit_grid,0.0038226723200001362,0.286,1000
temporal0,fit_grid,0.0038260801031255306,0.287,1000
temporal0,fit_grid,0.0038323680958634266,0.288,1000
temporal0,fit_grid,0.0038411701274061846,0.289,1000
temporal0,fit_grid,0.0038476272483432927,0.29,1000
temporal0,fit_grid,0.0038503208989810705,0.291,1000
temporal0,fit_grid,0.003853584905365328,0.292,1000
temporal0,fit_grid,0.003875257050981234,0.293,1000
temporal0,fit_grid,0.0038800079770713106,0.294,1000
temporal0,fit_grid,0.003916802436400268,0.295,1000
temporal0,fit_grid,0.003920653294828951,0.296,1000
temporal0,fit_grid,0.003921343499703205,0.297,1000
temporal0,fit_grid,0.00392530673792647,0.298,1000
temporal0,fit_grid,0.003935094383389036,0.299,1000
temporal0,fit_grid,0.003946576847703196,0.3,1000
temporal0,fit_grid,0.003953800602428875,0.301,1000
temporal0,fit_grid,0.003958849007543857,0.302,1000
temporal0,fit_grid,0.00395998016494466,0.303,1000
temporal0,fit_grid,0.003972849008504626,0.304,1000
temporal0,fit_grid,0.003980585680563461,0.305,1000
temporal0,fit_grid,0.00402262554547021,0.306,1000
temporal0,fit_grid,0.004041051612557896,0.307,1000
temporal0,fit_grid,0.004054767470342308,0.308,1000
temporal0,fit_grid,0.004058603750197542,0.309,1000
temporal0,fit_grid,0.004076683302722331,0.31,1000
temporal0,fit_grid,0.004077634023765754,0.311,1000
temporal0,fit_grid,0.004151483169632217,0.312,1000
temporal0,fit_grid,0.004154014572267128,0.313,1000
temporal0,fit_grid,0.004157358089298987,0.314,1000
temporal0,fit_grid,0.004162087778630485,0.315,1000
temporal0,fit_grid,0.004179174259073884,0.316,1000
temporal0,fit_grid,0.0041998424437390686,0.317,1000
temporal0,fit_grid,0.004200011024287339,0.318,1000
temporal0,fit_grid,0.004216572225411237,0.319,1000
temporal0,fit_grid,0.004220905885924674,0.32,1000
temporal0,fit_grid,0.004222069330494443,0.321,1000
temporal0,fit_grid,0.00425287357980891,0.322,1000
temporal0,fit_grid,0.004255835368661449,0.323,1000
temporal0,fit_grid,0.004271753256875092,0.324,1000
temporal0,fit_grid,0.0043422660516838005,0.325,1000
temporal0,fit_grid,0.004344647673401742,0.326,1000
temporal0,fit_grid,0.004347252741832011,0.327,1000
temporal0,fit_grid,0.004347415327021225,0.328,1000
temporal0,fit_grid,0.0043841838688813105,0.329,1000
temporal0,fit_grid,0.004395646431169319,0.33,1000
temporal0,fit_grid,0.0043986351457573165,0.331,1000
temporal0,fit_grid,0.004413749049001206,0.332,1000
temporal0,fit_grid,0.004442226439738383,0.333,1000
temporal0,fit_grid,0.004448670288038002,0.334,1000
temporal0,fit_grid,0.0044583904238134865,0.335,1000
temporal0,fit_grid,0.00447025502371262,0.336,1000
temporal0,fit_grid,0.004470759846244811,0.337,1000
temporal0,fit_grid,0.004482130730865024,0.338,1000
temporal0,fit_grid,0.004483416498913427,0.339,1000
temporal0,fit_grid,0.004512045743036852,0.34,1000
temporal0,fit_grid,0.004518197186565019,0.341,1000
temporal0,fit_grid,0.004523797335922313,0.342,1000
temporal0,fit_grid,0.004529846767454265,0.343,1000
temporal0,fit_grid,0.00453817880273633,0.344,1000
temporal0,fit_grid,0.004563456568699841,0.345,1000
temporal0,fit_grid,0.004571281377486397,0.346,1000
temporal0,fit_grid,0.004587576508351881,0.347,1000
temporal0,fit_grid,0.004589087902355061,0.348,1000
temporal0,fit_grid,0.004619342597748999,0.349,1000
temporal0,fit_grid,0.004621280818139381,0.35,1000
temporal0,fit_grid,0.004635190811482569,0.351,1000
temporal0,fit_grid,0.004643405787220408,0.352,1000
temporal0,fit_grid,0.0046853694859617925,0.353,1000
temporal0,fit_grid,0.0047027873673704725,0.354,1000
temporal0,fit_grid,0.004724878121108907,0.355,1000
temporal0,fit_grid,0.0047352738461889235,0.356,1000
temporal0,fit_grid,0.004736346693699615,0.357,1000
temporal0,fit_grid,0.0047430483078899025,0.358,1000
temporal0,fit_grid,0.004753223389686738,0.359,1000
temporal0,fit_grid,0.004758952071861386,0.36,1000
temporal0,fit_grid,0.004785258619740089,0.361,1000
temporal0,fit_grid,0.00479111514255434,0.362,1000
temporal0,fit_grid,0.004804013182240298,0.363,1000
temporal0,fit_grid,0.004820856960059534,0.364,1000
temporal0,fit_grid,0.004830845689971715,0.365,1000
temporal0,fit_grid,0.004840278202557651,0.366,1000
temporal0,fit_grid,0.004843432554699297,0.367,1000
temporal0,fit_grid,0.004865129184446391,0.368,1000
temporal0,fit_grid,0.0048766750877326645,0.369,1000
temporal0,fit_grid,0.004895270380282899,0.37,1000
temporal0,fit_grid,0.004912498607903297,0.371,1000
temporal0,fit_grid,0.004913629178670294,0.372,1000
temporal0,fit_grid,0.004934207760689947,0.373,1000
temporal0,fit_grid,0.004971477379757624,0.374,1000
temporal0,fit_grid,0.004978626848614054,0.375,1000
temporal0,fit_grid,0.004981162717811434,0.376,1000
temporal0,fit_grid,0.004983012557582301,0.377,1000
temporal0,fit_grid,0.00498937955597301,0.378,1000
temporal0,fit_grid,0.005023576417536349,0.379,1000
temporal0,fit_grid,0.0050236698206251275,0.38,1000
temporal0,fit_grid,0.005041113794926486,0.381,1000
temporal0,fit_grid,0.0050599808503359826,0.382,1000
temporal0,fit_grid,0.005062225125620156,0.383,1000
temporal0,fit_grid,0.005078662072006486,0.384,1000
temporal0,fit_grid,0.005085061298336309,0.385,1000
temporal0,fit_grid,0.005089110504327478,0.386,1000
temporal0,fit_grid,0.005099401898573255,0.387,1000
temporal0,fit_grid,0.005100681411771803,0.388,1000
temporal0,fit_grid,0.005128394091225632,0.389,1000
temporal0,fit_grid,0.005136882116038339,0.39,1000
temporal0,fit_grid,0.005156845090113624,0.391,1000
temporal0,fit_grid,0.005184911070222204,0.392,1000
temporal0,fit_grid,0.005191093508884486,0.393,1000
temporal0,fit_grid,0.005193108089420641,0.394,1000
temporal0,fit_grid,0.005195086523880744,0.395,1000
temporal0,fit_grid,0.005195402001598709,0.396,1000
temporal0,fit_grid,0.005200223434505913,0.397,1000
temporal0,fit_grid,0.00521675324073651,0.398,1000
temporal0,fit_grid,0.005223975103397415,0.399,1000
temporal0,fit_grid,0.005227976155913753,0.4,1000
temporal0,fit_grid,0.005230368836236087,0.401,1000
temporal0,fit_grid,0.005238478247466344,0.402,1000
temporal0,fit_grid,0.005239313050540199,0.403,1000
temporal0,fit_grid,0.005255626456938714,0.404,1000
temporal0,fit_grid,0.005290833643533431,0.405,1000
temporal0,fit_grid,0.005318061065053074,0.406,1000
temporal0,fit_grid,0.005325675816848568,0.407,1000
temporal0,fit_grid,0.005331931282668432,0.408,1000
temporal0,fit_grid,0.005349485761363852,0.409,1000
temporal0,fit_grid,0.0053532980826139056,0.41,1000
temporal0,fit_grid,0.005363375245088233,0.411,1000
temporal0,fit_grid,0.005376690538448578,0.412,1000
temporal0,fit_grid,0.005381569453482312,0.413,1000
temporal0,fit_grid,0.005385505039290503,0.414,1000
temporal0,fit_grid,0.005396528085015697,0.415,1000
temporal0,fit_grid,0.0054208067998067055,0.416,1000
temporal0,fit_grid,0.005432132404731237,0.417,1000
temporal0,fit_grid,0.005445383134912393,0.418,1000
temporal0,fit_grid,0.005469157972177426,0.419,1000
temporal0,fit_grid,0.005471478265598595,0.42,1000
temporal0,fit_grid,0.005473228834404439,0.421,1000
temporal0,fit_grid,0.005529668688552616,0.422,1000
temporal0,fit_grid,0.005534254661756629,0.423,1000
temporal0,fit_grid,0.00554453295920985,0.424,1000
temporal0,fit_grid,0.005581311976384411,0.425,1000
temporal0,fit_grid,0.005604207942928397,0.426,1000
temporal0,fit_grid,0.005638465506217549,0.427,1000
temporal0,fit_grid,0.005643127447726203,0.428,1000
temporal0,fit_grid,0.005660936998639935,0.429,1000
temporal0,fit_grid,0.005673293836836454,0.43,1000
temporal0,fit_grid,0.005685001110083831,0.431,1000
temporal0,fit_grid,0.00568775992830472,0.432,1000
temporal0,fit_grid,0.005688244469360998,0.433,1000
temporal0,fit_grid,0.005700856387380955,0.434,1000
temporal0,fit_grid,0.005744726892194745,0.435,1000
temporal0,fit_grid,0.0057522678119370585,0.436,1000
temporal0,fit_grid,0.005755524055132185,0.437,1000
temporal0,fit_grid,0.005757339664769915,0.438,1000
temporal0,fit_grid,0.005760169261116451,0.439,1000
temporal0,fit_grid,0.005763301050444867,0.44,1000
temporal0,fit_grid,0.005766897367223971,0.441,1000
temporal0,fit_grid,0.005802455337172257,0.442,1000
temporal0,fit_grid,0.0058195284419031,0.443,1000
temporal0,fit_grid,0.005822888857910596,0.444,1000
temporal0,fit_grid,0.005840591815281804,0.445,1000
temporal0,fit_grid,0.005859381606627611,0.446,1000
temporal0,fit_grid,0.005863849973697471,0.447,1000
temporal0,fit_grid,0.00587440379715036,0.448,1000
temporal0,fit_grid,0.005876025336745186,0.449,1000
temporal0,fit_grid,0.0058893455577633475,0.45,1000
temporal0,fit_grid,0.0058946307271017795,0.451,1000
temporal0,fit_grid,0.005921278584817933,0.452,1000
temporal0,fit_grid,0.0059228795392625485,0.453,1000
temporal0,fit_grid,0.005929046274169837,0.454,1000
temporal0,fit_grid,0.005931468194960142,0.455,1000
temporal0,fit_grid,0.005939857375815771,0.456,1000
temporal0,fit_grid,0.005954270849877922,0.457,1000
temporal0,fit_grid,0.005962848418785668,0.458,1000
temporal0,fit_grid,0.005979029128904508,0.459,1000
temporal0,fit_grid,0.0059856362462661385,0.46,1000
temporal0,fit_grid,0.005997382509797939,0.461,1000
temporal0,fit_grid,0.006005846081460065,0.462,1000
temporal0,fit_grid,0.006011356761775113,0.463,1000
temporal0,fit_grid,0.006017917555931296,0.464,1000
temporal0,fit_grid,0.006019531788508731,0.465,1000
temporal0,fit_grid,0.006035218456113946,0.466,1000
temporal0,fit_grid,0.006036147320703357,0.467,1000
temporal0,fit_grid,0.0060387578081060106,0.468,1000
temporal0,fit_grid,0.006060648811134952,0.469,1000
temporal0,fit_grid,0.006061209632054005,0.47,1000
temporal0,fit_grid,0.006063723451639182,0.471,1000
temporal0,fit_grid,0.006066677857691136,0.472,1000
temporal0,fit_grid,0.006070817551386576,0.473,1000
temporal0,fit_grid,0.006072741234345347,0.474,1000
temporal0,fit_grid,0.006083135816958094,0.475,1000
temporal0,fit_grid,0.006088520545393078,0.476,1000
temporal0,fit_grid,0.006091765702089155,0.477,1000
temporal0,fit_grid,0.006121309466178338,0.478,1000
temporal0,fit_grid,0.006131269010499696,0.479,1000
temporal0,fit_grid,0.006137214239165663,0.48,1000
temporal0,fit_grid,0.006139842052121466,0.481,1000
temporal0,fit_grid,0.006144861167701896,0.482,1000
temporal0,fit_grid,0.0061639482469422364,0.483,1000
temporal0,fit_grid,0.006175383497918523,0.484,1000
temporal0,fit_grid,0.006181259029580492,0.485,1000
temporal0,fit_grid,0.006224818535594042,0.486,1000
temporal0,fit_grid,0.0062286977574199575,0.487,1000
temporal0,fit_grid,0.006241404790225249,0.488,1000
temporal0,fit_grid,0.0062558208972822524,0.489,1000
temporal0,fit_grid,0.006276773477155674,0.49,1000
temporal0,fit_grid,0.006287851305020061,0.491,1000
temporal0,fit_grid,0.006291246414402032,0.492,1000
temporal0,fit_grid,0.006319703633395118,0.493,1000
temporal0,fit_grid,0.006331604749149245,0.494,1000
temporal0,fit_grid,0.006334448077005244,0.495,1000
temporal0,fit_grid,0.006361081936908415,0.496,1000
temporal0,fit_grid,0.006376523054569504,0.497,1000
temporal0,fit_grid,0.00637913494972936,0.498,1000
temporal0,fit_grid,0.006409269416100894,0.499,1000
temporal0,fit_grid,0.006429939120535076,0.5,1000
temporal0,fit_grid,0.006435155578416317,0.501,1000
temporal0,fit_grid,0.006445637132562583,0.502,1000
temporal0,fit_grid,0.00647097713670304,0.503,1000
temporal0,fit_grid,0.006483983282050932,0.504,1000
temporal0,fit_grid,0.006485083118575215,0.505,1000
temporal0,fit_grid,0.006491187572621945,0.506,1000
temporal0,fit_grid,0.0065179219062465685,0.507,1000
temporal0,fit_grid,0.0065302893808776704,0.508,1000
temporal0,fit_grid,0.006537434524672329,0.509,1000
temporal0,fit_grid,0.006553160729690017,0.51,1000
temporal0,fit_grid,0.006556032581383687,0.511,1000
temporal0,fit_grid,0.006561379884884574,0.512,1000
temporal0,fit_grid,0.006589590832685385,0.513,1000
temporal0,fit_grid,0.0065960411966075674,0.514,1000
temporal0,fit_grid,0.006596314273272589,0.515,1000
temporal0,fit_grid,0.006598581471727031,0.516,1000
temporal0,fit_grid,0.006601027489602024,0.517,1000
temporal0,fit_grid,0.006606464899122399,0.518,1000
temporal0,fit_grid,0.006620164584244489,0.519,1000
temporal0,fit_grid,0.006643901702569458,0.52,1000
temporal0,fit_grid,0.006647275743360065,0.521,1000
temporal0,fit_grid,0.0066477844368587145,0.522,1000
temporal0,fit_grid,0.006664597530474905,0.523,1000
temporal0,fit_grid,0.006679157274930604,0.524,1000
temporal0,fit_grid,0.006699331185921685,0.525,1000
temporal0,fit_grid,0.006721863321904337,0.526,1000
temporal0,fit_grid,0.006738005407348207,0.527,1000
temporal0,fit_grid,0.006738501863152336,0.528,1000
temporal0,fit_grid,0.006774336215403327,0.529,1000
temporal0,fit_grid,0.00677790092571644,0.53,1000
temporal0,fit_grid,0.00681495469442607,0.531,1000
temporal0,fit_grid,0.006840684844012762,0.532,1000
temporal0,fit_grid,0.006861814491848033,0.533,1000
temporal0,fit_grid,0.0068851672758682625,0.534,1000
temporal0,fit_grid,0.006907922824297663,0.535,1000
temporal0,fit_grid,0.006910187968307691,0.536,1000
temporal0,fit_grid,0.006912656711007529,0.537,1000
temporal0,fit_grid,0.0069264014930614255,0.538,1000
temporal0,fit_grid,0.0069285800758958375,0.539,1000
temporal0,fit_grid,0.0069612525372802925,0.54,1000
temporal0,fit_grid,0.006983728930001288,0.541,1000
temporal0,fit_grid,0.0069856678585373914,0.542,1000
temporal0,fit_grid,0.0069918537779525254,0.543,1000
temporal0,fit_grid,0.007019637226224336,0.544,1000
temporal0,fit_grid,0.007021220331065369,0.545,1000
temporal0,fit_grid,0.007026229685714495,0.546,1000
temporal0,fit_grid,0.007034344536814643,0.547,1000
temporal0,fit_grid,0.007066319793083985,0.548,1000
temporal0,fit_grid,0.007084072165321058,0.549,1000
temporal0,fit_grid,0.00708863927423558,0.55,1000
temporal0,fit_grid,0.00710254509671901,0.551,1000
temporal0,fit_grid,0.0071092384176893375,0.552,1000
temporal0,fit_grid,0.007139445528831971,0.553,1000
temporal0,fit_grid,0.007164243122535879,0.554,1000
temporal0,fit_grid,0.007179367542718247,0.555,1000
temporal0,fit_grid,0.007198619835534573,0.556,1000
temporal0,fit_grid,0.007208254499485539,0.557,1000
temporal0,fit_grid,0.007211528538093296,0.558,1000
temporal0,fit_grid,0.007237515333806741,0.559,1000
temporal0,fit_grid,0.007254770288319745,0.56,1000
temporal0,fit_grid,0.0072560573503204105,0.561,1000
temporal0,fit_grid,0.007287937802039689,0.562,1000
temporal0,fit_grid,0.007293723274737618,0.563,1000
temporal0,fit_grid,0.007355102194867929,0.564,1000
temporal0,fit_grid,0.007386604895588518,0.565,1000
temporal0,fit_grid,0.007422331768490148,0.566,1000
temporal0,fit_grid,0.007429421121125697,0.567,1000
temporal0,fit_grid,0.0074972851894168436,0.568,1000
temporal0,fit_grid,0.00751798014624165,0.569,1000
temporal0,fit_grid,0.007554186730711785,0.57,1000
temporal0,fit_grid,0.007557180490497905,0.571,1000
temporal0,fit_grid,0.007564121706373207,0.572,1000
temporal0,fit_grid,0.007565148427677875,0.573,1000
temporal0,fit_grid,0.007576953566393376,0.574,1000
temporal0,fit_grid,0.007601336656573836,0.575,1000
temporal0,fit_grid,0.007625691787616392,0.576,1000
temporal0,fit_grid,0.007627959864332025,0.577,1000
temporal0,fit_grid,0.0076628970698934575,0.578,1000
temporal0,fit_grid,0.007714314347778113,0.579,1000
temporal0,fit_grid,0.007728237928194097,0.58,1000
temporal0,fit_grid,0.007742512847438429,0.581,1000
temporal0,fit_grid,0.0077509118895726405,0.582,1000
temporal0,fit_grid,0.007755067737415271,0.583,1000
temporal0,fit_grid,0.007769754713026895,0.584,1000
temporal0,fit_grid,0.007779497720910845,0.585,1000
temporal0,fit_grid,0.007796329506769397,0.586,1000
temporal0,fit_grid,0.007796765884387664,0.587,1000
temporal0,fit_grid,0.007798730260149619,0.588,1000
temporal0,fit_grid,0.007804327788356856,0.589,1000
temporal0,fit_grid,0.007826435219530357,0.59,1000
temporal0,fit_grid,0.007829668314564988,0.591,1000
temporal0,fit_grid,0.007834114940724604,0.592,1000
temporal0,fit_grid,0.00787444290224361,0.593,1000
temporal0,fit_grid,0.007886616869671181,0.594,1000
temporal0,fit_grid,0.007900865574962642,0.595,1000
temporal0,fit_grid,0.00792062876228018,0.596,1000
temporal0,fit_grid,0.007938841310196669,0.597,1000
temporal0,fit_grid,0.007942075079642038,0.598,1000
temporal0,fit_grid,0.007950711381814883,0.599,1000
temporal0,fit_grid,0.007991633824857415,0.6,1000
temporal0,fit_grid,0.00799758020450253,0.601,1000
temporal0,fit_grid,0.008004927979553303,0.602,1000
temporal0,fit_grid,0.008100377017104431,0.603,1000
temporal0,fit_grid,0.008110691041766316,0.604,1000
temporal0,fit_grid,0.008119978148455009,0.605,1000
temporal0,fit_grid,0.008136683757736483,0.606,1000
temporal0,fit_grid,0.008148412825053972,0.607,1000
temporal0,fit_grid,0.008213072856290965,0.608,1000
temporal0,fit_grid,0.008222766701507438,0.609,1000
temporal0,fit_grid,0.008229234746125243,0.61,1000
temporal0,fit_grid,0.008243267378203245,0.611,1000
temporal0,fit_grid,0.008287462548839964,0.612,1000
temporal0,fit_grid,0.008309111664050873,0.613,1000
temporal0,fit_grid,0.008310200519821523,0.614,1000
temporal0,fit_grid,0.008331696850695278,0.615,1000
temporal0,fit_grid,0.008345140823698197,0.616,1000
temporal0,fit_grid,0.008352933794023161,0.617,1000
temporal0,fit_grid,0.008353185953716036,0.618,1000
temporal0,fit_grid,0.00837987720490496,0.619,1000
temporal0,fit_grid,0.008392176644485752,0.62,1000
temporal0,fit_grid,0.008398888795127825,0.621,1000
temporal0,fit_grid,0.008426381402970284,0.622,1000
temporal0,fit_grid,0.008428907808087784,0.623,1000
temporal0,fit_grid,0.008431346726705792,0.624,1000
temporal0,fit_grid,0.008469419061720435,0.625,1000
temporal0,fit_grid,0.00847724944316499,0.626,1000
temporal0,fit_grid,0.008507556473422242,0.627,1000
temporal0,fit_grid,0.008525914114850272,0.628,1000
temporal0,fit_grid,0.008528505368647235,0.629,1000
temporal0,fit_grid,0.00855375147797963,0.63,1000
temporal0,fit_grid,0.00855934304383962,0.631,1000
temporal0,fit_grid,0.008576666724851693,0.632,1000
temporal0,fit_grid,0.008588431300433057,0.633,1000
temporal0,fit_grid,0.008607132390301041,0.634,1000
temporal0,fit_grid,0.008612092646839875,0.635,1000
temporal0,fit_grid,0.008622152133692202,0.636,1000
temporal0,fit_grid,0.008630029693595418,0.637,1000
temporal0,fit_grid,0.008638057111537235,0.638,1000
temporal0,fit_grid,0.008641198956103718,0.639,1000
temporal0,fit_grid,0.008653475750293934,0.64,1000
temporal0,fit_grid,0.00865547051024115,0.641,1000
temporal0,fit_grid,0.008656226926840318,0.642,1000
temporal0,fit_grid,0.008659959889085366,0.643,1000
temporal0,fit_grid,0.008660365516842364,0.644,1000
temporal0,fit_grid,0.008663980008509967,0.645,1000
temporal0,fit_grid,0.0086915435194908,0.646,1000
temporal0,fit_grid,0.008697379771070879,0.647,1000
temporal0,fit_grid,0.008724519644812962,0.648,1000
temporal0,fit_grid,0.008727492820615365,0.649,1000
temporal0,fit_grid,0.008728740657528418,0.65,1000
temporal0,fit_grid,0.008743708035705107,0.651,1000
temporal0,fit_grid,0.008759608416820936,0.652,1000
temporal0,fit_grid,0.008775501840752572,0.653,1000
temporal0,fit_grid,0.008788183897647418,0.654,1000
temporal0,fit_grid,0.008835264450503326,0.655,1000
temporal0,fit_grid,0.008844243792331487,0.656,1000
temporal0,fit_grid,0.008876690439340295,0.657,1000
temporal0,fit_grid,0.008879334132955502,0.658,1000
temporal0,fit_grid,0.008947315128759818,0.659,1000
temporal0,fit_grid,0.008952771584345594,0.66,1000
temporal0,fit_grid,0.00899581954919973,0.661,1000
temporal0,fit_grid,0.00900714970383629,0.662,1000
temporal0,fit_grid,0.009019779452769038,0.663,1000
temporal0,fit_grid,0.009027364826081234,0.664,1000
temporal0,fit_grid,0.009036389732539183,0.665,1000
temporal0,fit_grid,0.009056651332080458,0.666,1000
temporal0,fit_grid,0.009058909935233485,0.667,1000
temporal0,fit_grid,0.009074297504379205,0.668,1000
temporal0,fit_grid,0.00907559660405521,0.669,1000
temporal0,fit_grid,0.00909712481241317,0.67,1000
temporal0,fit_grid,0.009151919551564865,0.671,1000
temporal0,fit_grid,0.009156968436846654,0.672,1000
temporal0,fit_grid,0.009197325229858874,0.673,1000
temporal0,fit_grid,0.009211569307575716,0.674,1000
temporal0,fit_grid,0.009226474108300258,0.675,1000
temporal0,fit_grid,0.009245439147249814,0.676,1000
temporal0,fit_grid,0.009255193991667916,0.677,1000
temporal0,fit_grid,0.009261481556522675,0.678,1000
temporal0,fit_grid,0.009287477542738693,0.679,1000
temporal0,fit_grid,0.009300936091470284,0.68,1000
temporal0,fit_grid,0.009314883172567085,0.681,1000
temporal0,fit_grid,0.009339565672436882,0.682,1000
temporal0,fit_grid,0.009339873173307926,0.683,1000
temporal0,fit_grid,0.009396784112733791,0.684,1000
temporal0,fit_grid,0.009448335510975944,0.685,1000
temporal0,fit_grid,0.009464051513417056,0.686,1000
temporal0,fit_grid,0.009466422000263488,0.687,1000
temporal0,fit_grid,0.009481697555633965,0.688,1000
temporal0,fit_grid,0.00948476336462934,0.689,1000
temporal0,fit_grid,0.009518088369774328,0.69,1000
temporal0,fit_grid,0.009524434978181782,0.691,1000
temporal0,fit_grid,0.009540916583917652,0.692,1000
temporal0,fit_grid,0.009543896587596957,0.693,1000
temporal0,fit_grid,0.009550507169569088,0.694,1000
temporal0,fit_grid,0.009556246209192949,0.695,1000
temporal0,fit_grid,0.009581203940004066,0.696,1000
temporal0,fit_grid,0.009584288086951989,0.697,1000
temporal0,fit_grid,0.009589340284724027,0.698,1000
temporal0,fit_grid,0.009618032720273763,0.699,1000
temporal0,fit_grid,0.009628661693813611,0.7,1000
temporal0,fit_grid,0.009654752320192108,0.701,1000
temporal0,fit_grid,0.009657293555910062,0.702,1000
temporal0,fit_grid,0.009693951404519056,0.703,1000
temporal0,fit_grid,0.009704054892567135,0.704,1000
temporal0,fit_grid,0.009728434075815988,0.705,1000
temporal0,fit_grid,0.009739254150329571,0.706,1000
temporal0,fit_grid,0.009747031441976063,0.707,1000
temporal0,fit_grid,0.009782968466455605,0.708,1000
temporal0,fit_grid,0.00979998380607672,0.709,1000
temporal0,fit_grid,0.009840493280626335,0.71,1000
temporal0,fit_grid,0.009851473097393723,0.711,1000
temporal0,fit_grid,0.009867709157829299,0.712,1000
temporal0,fit_grid,0.009883720421228637,0.713,1000
temporal0,fit_grid,0.009889582617439533,0.714,1000
temporal0,fit_grid,0.009896852703668085,0.715,1000
temporal0,fit_grid,0.009906428966796037,0.716,1000
temporal0,fit_grid,0.009912594547089572,0.717,1000
temporal0,fit_grid,0.009915335638293159,0.718,1000
temporal0,fit_grid,0.009934014096683114,0.719,1000
temporal0,fit_grid,0.009954526822082053,0.72,1000
temporal0,fit_grid,0.009955341509297543,0.721,1000
temporal0,fit_grid,0.009983808978959395,0.722,1000
temporal0,fit_grid,0.010029299323082592,0.723,1000
temporal0,fit_grid,0.010081928066884597,0.724,1000
temporal0,fit_grid,0.010112062073831776,0.725,1000
temporal0,fit_grid,0.010123211618909668,0.726,1000
temporal0,fit_grid,0.010135073829606761,0.727,1000
temporal0,fit_grid,0.0101602669773639,0.728,1000
temporal0,fit_grid,0.010169329139464492,0.729,1000
temporal0,fit_grid,0.010174566231363126,0.73,1000
temporal0,fit_grid,0.010219757208061401,0.731,1000
temporal0,fit_grid,0.010223771524951788,0.732,1000
temporal0,fit_grid,0.010247871205429344,0.733,1000
temporal0,fit_grid,0.010272211803244748,0.734,1000
temporal0,fit_grid,0.010278692243029075,0.735,1000
temporal0,fit_grid,0.010288541560941923,0.736,1000
temporal0,fit_grid,0.010294704485168239,0.737,1000
temporal0,fit_grid,0.010301306713742102,0.738,1000
temporal0,fit_grid,0.010342701373464519,0.739,1000
temporal0,fit_grid,0.01039018434957115,0.74,1000
temporal0,fit_grid,0.010443952103492408,0.741,1000
temporal0,fit_grid,0.01044400194912435,0.742,1000
temporal0,fit_grid,0.010469852795336382,0.743,1000
temporal0,fit_grid,0.01050356105885426,0.744,1000
temporal0,fit_grid,0.010560659348093707,0.745,1000
temporal0,fit_grid,0.010566335245395572,0.746,1000
temporal0,fit_grid,0.010569230694528704,0.747,1000
temporal0,fit_grid,0.010615954554426736,0.748,1000
temporal0,fit_grid,0.010664913314776741,0.749,1000
