dataset,method,success,scope,n_queries,k,phase,priority,source,metric_sources,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg,reference_trustworthiness,label_knn_accuracy,fit_time_seconds,mean_query_latency_seconds,local_displacement,fuzzy_weighted_mse,fuzzy_weighted_bce,repulsion_accumulation_score,periphery_percentile,recall15_direct,recall15_multi_k,per_query_phase_recall15_mean
pancreas_batch_corrected,spectral_only,True,full,4679.0,15.0,internal_evaluate,0,/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)""}",0.004787347723872622,0.008164137636247062,0.01145543919640949,0.02055282467763767,0.020816242908539603,0.7372885581966455,0.8516777089121608,NaN,NaN,1.6374879865407574,0.45120239037489507,1.2816661626538608,0.7515472193386109,55.0728983709264,0.01145543919640949,NaN,0.01145543919640949
pancreas_batch_corrected,standard_umap,True,full,4679.0,15.0,internal_evaluate,0,/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/pancreas_batch_corrected/main/metrics/advanced_per_query.csv (per-query mean)""}",0.04035050224406925,0.06862577473819192,0.09031844411198975,0.12581748236802737,0.1314332844100377,0.8588438988636953,0.9354562940799316,NaN,NaN,2.1538449056311233,0.1615890100700833,0.5901140605598488,0.5007762027145838,54.77851576434456,0.09031844411198975,NaN,0.09031844411198975
fashion_mnist,ours,True,full,2000.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)""}",0.2187,0.2691,0.30290000000000006,0.35855000000000004,0.3919148725468671,0.9849543690488123,0.764,NaN,0.08465528387669474,0.2845988152159605,0.10974344384212446,0.36522101926881373,0.25887272922787813,50.14294305735766,0.30290000000000006,NaN,0.30290000000000006
fashion_mnist,ours_oracle_neighbors,True,full,2000.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)""}",0.2194,0.26975,0.3033666666666667,0.35831666666666667,0.391752489408962,0.9849543690488123,0.7625,NaN,0.20447841995302588,0.2831786046524969,0.10952053568359878,0.36464944781070247,0.2564651932802517,50.18326821863947,0.3033666666666667,NaN,0.3033666666666667
fashion_mnist,no_repulsion,True,full,2000.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)""}",0.2145,0.26780000000000004,0.3013,0.3574833333333334,0.38980646928315354,0.9849543690488123,0.7615,NaN,0.031256744207348676,0.2613894459372523,0.10913543835493658,0.36398959105201223,0.2391348843695596,49.829544740595956,0.3013,NaN,0.3013
fashion_mnist,repulsion_oracle_diagnostic,True,subset,50.0,15.0,internal_evaluate,0,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)""}",0.168,0.262,0.2773333333333333,0.332,0.35876028389368814,0.9849543690488123,0.8,NaN,0.7170028678700328,0.27578528258509627,0.12167293831321341,0.3879984221374963,0.27436209604144096,49.57639844071099,0.2773333333333333,NaN,0.2773333333333333
fashion_mnist,spectral_only,True,full,2000.0,15.0,internal_evaluate,0,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)""}",0.039,0.06155,0.07986666666666667,0.12016666666666667,0.12400943741186428,0.9191215956700411,0.6395,NaN,NaN,0.8140828746098198,0.2871489477441236,0.79026877761257,0.5166291372790002,50.37183914160014,0.07986666666666667,NaN,0.07986666666666667
fashion_mnist,standard_umap,True,full,2000.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/embedding.json"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/timing.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/advanced_per_query.csv (per-query mean)""}",0.16,0.23720000000000002,0.2859666666666667,0.3538166666666667,0.37905511366370287,0.983903425879523,0.7575,15.199258425273001,NaN,0.3841399929880161,0.06860658887191885,0.25448563140625263,0.2712824198639719,50.60068930540452,0.2859666666666667,NaN,0.2859666666666667
fashion_mnist,reduced_repulsion_umap,True,full,2000.0,15.0,internal_baselines,3,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/timing.json""}",NaN,NaN,0.2893,NaN,NaN,0.983903425879523,0.756,21.51343897730112,NaN,NaN,NaN,NaN,NaN,NaN,0.2893,NaN,NaN
fashion_mnist,weighted_knn,True,full,2000.0,15.0,internal_baselines,3,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv""}",NaN,NaN,0.2557,NaN,NaN,0.983903425879523,0.743,NaN,0.00034206122951582074,NaN,NaN,NaN,NaN,NaN,0.2557,NaN,NaN
fashion_mnist,parametric_umap,False,full,NaN,NaN,internal_baselines,2,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv,{},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
fashion_mnist,numap,True,full,2000.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.008,0.012950000000000001,0.017900000000000003,0.028566666666666667,0.028514373405536402,0.5713688884434198,0.426,183.45865129027516,5.204615416005254e-05,NaN,NaN,NaN,NaN,NaN,0.017900000000000003,0.017900000000000003,0.017900000000000003
fashion_mnist,paramrepulsor,True,full,2000.0,15.0,external,4,/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv,"{""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""fit_time_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv"", ""recall15_multi_k"": ""/home/suzuki/Learn/UMAPing/runs_external_baselines/20260914T070151Z_3800762/summary.csv""}",0.0638,0.10345000000000001,0.1385,0.2136,0.21878366208592706,0.9769166429454412,0.7115,54.48820396326482,5.3022739943116905e-05,NaN,NaN,NaN,NaN,NaN,0.1385,0.1385,0.1385
fashion_mnist,exact_repulsion_diagnostic,True,subset,50.0,15.0,internal_baselines,3,/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/fashion_mnist/main/metrics/baseline_comparison.csv""}",NaN,NaN,0.2786666666666667,NaN,NaN,0.9849543690488123,0.8,NaN,0.2008164590969682,NaN,NaN,NaN,NaN,NaN,0.2786666666666667,NaN,NaN
mnist_oos,ours,True,full,2000.0,15.0,internal_evaluate,3,/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json,"{""recall_at_15"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""reference_trustworthiness"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""label_knn_accuracy"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""mean_query_latency_seconds"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/timing.json"", ""recall15_direct"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/embedding.json"", ""recall_at_5"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_10"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""recall_at_30"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""ndcg"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""local_displacement"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_mse"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""fuzzy_weighted_bce"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""repulsion_accumulation_score"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)"", ""periphery_percentile"": ""/home/suzuki/Learn/UMAPing/runs/mnist_oos/main/metrics/advanced_per_query.csv (per-query mean)""}",0.19560000000000002,0.2424,0.26966666666666667,0.31955,0.3486548689158061,0.9670598817279743,0.942,NaN,0.3566884375717491,0.282414811442669,0.12169952028515119,0.44443118966725703,0.2477006820535753,47.20132456719411,0.26966666666666667,NaN,0.26966666666666667
