method,query_index,label,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg
ours_full,2002,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2003,alpha,0.0,0.0,0.0,0.03333333333333333,0.027938193597901582
ours_full,2004,alpha,0.2,0.2,0.2,0.2,0.28261955762841157
ours_full,2005,alpha,0.2,0.1,0.13333333333333333,0.13333333333333333,0.14482994952093006
ours_full,2006,alpha,0.0,0.0,0.0,0.03333333333333333,0.1091514658259318
ours_full,2007,alpha,0.2,0.1,0.06666666666666667,0.06666666666666667,0.09089903111158015
ours_full,2008,alpha,0.2,0.1,0.13333333333333333,0.2,0.2738055813645666
ours_full,2009,alpha,0.0,0.2,0.26666666666666666,0.13333333333333333,0.14405498664679603
ours_full,2010,alpha,0.0,0.2,0.2,0.26666666666666666,0.25257998262701137
ours_full,2011,alpha,0.2,0.4,0.3333333333333333,0.3,0.38612571581208177
ours_full,2012,alpha,0.0,0.1,0.06666666666666667,0.06666666666666667,0.06301007587327216
ours_full,2013,alpha,0.0,0.1,0.13333333333333333,0.2,0.17724657631214424
ours_full,2014,alpha,0.0,0.0,0.0,0.06666666666666667,0.04718164036534342
ours_full,2015,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2016,alpha,0.0,0.1,0.06666666666666667,0.03333333333333333,0.1091514658259318
ours_full,2017,alpha,0.4,0.3,0.26666666666666666,0.3,0.34390065447522705
ours_full,2018,alpha,0.4,0.2,0.13333333333333333,0.16666666666666666,0.2294853654926036
ours_full,2019,alpha,0.0,0.1,0.13333333333333333,0.16666666666666666,0.26802723523268507
ours_full,2020,alpha,0.0,0.1,0.06666666666666667,0.13333333333333333,0.20643335511106348
ours_full,2021,alpha,0.0,0.0,0.0,0.03333333333333333,0.02203212367606162
ours_full,2022,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2023,alpha,0.0,0.0,0.06666666666666667,0.13333333333333333,0.13216902088139226
ours_full,2024,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2025,alpha,0.2,0.1,0.26666666666666666,0.23333333333333334,0.3175346433813139
ours_full,2026,alpha,0.0,0.0,0.06666666666666667,0.16666666666666666,0.1295238527265665
ours_full,2027,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03155184951131585
ours_full,2028,alpha,0.0,0.0,0.06666666666666667,0.1,0.08138701601967736
ours_full,2029,alpha,0.0,0.0,0.0,0.1,0.07398205943131017
ours_full,2030,alpha,0.0,0.1,0.2,0.3,0.24835008408778012
ours_full,2031,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2032,alpha,0.0,0.0,0.06666666666666667,0.13333333333333333,0.10685328033015447
ours_full,2033,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03443345371775926
ours_full,2034,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.030447031399624055
ours_full,2035,alpha,0.0,0.0,0.0,0.1,0.0723530616551151
ours_full,2036,alpha,0.0,0.1,0.06666666666666667,0.1,0.11009676483986841
ours_full,2037,alpha,0.0,0.3,0.26666666666666666,0.13333333333333333,0.1542523284057375
ours_full,2038,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06493064921810934
ours_full,2039,alpha,0.2,0.2,0.13333333333333333,0.06666666666666667,0.10041875694683437
ours_full,2040,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.029496890677836472
ours_full,2041,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05018272171589513
ours_full,2042,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2043,alpha,0.0,0.0,0.06666666666666667,0.13333333333333333,0.1105164667286881
ours_full,2044,alpha,0.0,0.0,0.0,0.03333333333333333,0.025695227962458354
ours_full,2045,alpha,0.0,0.0,0.2,0.1,0.13641602579390022
ours_full,2046,alpha,0.2,0.2,0.2,0.16666666666666666,0.2299711074236128
ours_full,2047,alpha,0.0,0.0,0.0,0.16666666666666666,0.2328444974894984
ours_full,2048,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2049,alpha,0.0,0.0,0.06666666666666667,0.2,0.16992631329084087
ours_full,2050,alpha,0.0,0.0,0.06666666666666667,0.1,0.07543479088752518
ours_full,2051,alpha,0.2,0.3,0.2,0.2,0.19066190639316002
ours_full,2052,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05064329184748406
ours_full,2053,alpha,0.0,0.0,0.0,0.06666666666666667,0.047634028067988526
ours_full,2054,alpha,0.6,0.5,0.4666666666666667,0.5,0.5941582715287047
ours_full,2055,alpha,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,2056,alpha,0.0,0.1,0.13333333333333333,0.06666666666666667,0.06393034439559572
ours_full,2057,alpha,0.2,0.1,0.06666666666666667,0.13333333333333333,0.19448525795660054
ours_full,2058,alpha,0.0,0.1,0.06666666666666667,0.13333333333333333,0.11330089548462068
ours_full,2059,alpha,0.2,0.1,0.06666666666666667,0.13333333333333333,0.13361686585967045
ours_full,2060,alpha,0.2,0.3,0.4,0.43333333333333335,0.4982028116853978
ours_full,2061,alpha,0.0,0.1,0.06666666666666667,0.1,0.07913275195612667
ours_full,2062,alpha,0.2,0.3,0.2,0.23333333333333334,0.3373378165537271
ours_full,2063,alpha,0.2,0.1,0.06666666666666667,0.26666666666666666,0.24365530072831088
ours_full,2064,alpha,0.0,0.1,0.06666666666666667,0.13333333333333333,0.11151654347694485
ours_full,2065,alpha,0.0,0.1,0.06666666666666667,0.06666666666666667,0.059561830571610686
ours_full,2066,alpha,0.0,0.2,0.2,0.16666666666666666,0.15305438327449078
ours_full,2067,alpha,0.2,0.1,0.06666666666666667,0.2,0.19432146770188943
ours_full,2068,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2069,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2070,alpha,0.2,0.1,0.06666666666666667,0.1,0.12480625411757558
ours_full,2071,alpha,0.0,0.1,0.13333333333333333,0.06666666666666667,0.13782004757374092
ours_full,2072,alpha,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
ours_full,2073,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2074,alpha,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,2075,alpha,0.2,0.2,0.2,0.2,0.2039674583679338
ours_full,2076,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05411407584714539
ours_full,2077,alpha,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
ours_full,2078,alpha,0.2,0.3,0.2,0.13333333333333333,0.17332311241841383
ours_full,2079,alpha,0.0,0.0,0.0,0.13333333333333333,0.09868030664764035
ours_full,2080,alpha,0.8,0.5,0.3333333333333333,0.16666666666666666,0.2515577055381617
ours_full,2081,alpha,0.0,0.0,0.13333333333333333,0.23333333333333334,0.1811050359120128
ours_full,2082,alpha,0.2,0.2,0.13333333333333333,0.1,0.10634843536439467
ours_full,2083,alpha,0.2,0.2,0.2,0.16666666666666666,0.24716917359205445
ours_full,2084,alpha,0.0,0.0,0.0,0.16666666666666666,0.2748521180971861
ours_full,2085,alpha,0.4,0.3,0.3333333333333333,0.3333333333333333,0.43050620709266424
ours_full,2086,alpha,0.0,0.1,0.13333333333333333,0.13333333333333333,0.14913870606030052
ours_full,2087,alpha,0.8,0.6,0.4,0.2,0.36070917136409353
ours_full,2088,alpha,0.2,0.4,0.3333333333333333,0.3333333333333333,0.3836007560579545
ours_full,2089,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.029496890677836472
ours_full,2090,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.029496890677836472
ours_full,2091,alpha,0.2,0.2,0.26666666666666666,0.23333333333333334,0.22215199872344263
ours_full,2092,alpha,0.0,0.0,0.0,0.06666666666666667,0.050700705423870736
ours_full,2093,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2094,alpha,0.0,0.1,0.13333333333333333,0.16666666666666666,0.2147500358058467
ours_full,2095,alpha,0.0,0.0,0.0,0.06666666666666667,0.05464215888521482
ours_full,2096,alpha,0.0,0.0,0.0,0.13333333333333333,0.13282855604532431
ours_full,2097,alpha,0.0,0.2,0.2,0.26666666666666666,0.24804037186379566
ours_full,2098,alpha,0.0,0.0,0.0,0.1,0.07498691057622198
ours_full,2099,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2100,alpha,0.0,0.1,0.06666666666666667,0.13333333333333333,0.1424363501564649
ours_full,2101,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2102,alpha,0.2,0.2,0.3333333333333333,0.23333333333333334,0.22443096835089954
ours_full,2103,alpha,0.2,0.2,0.2,0.36666666666666664,0.33339221536190367
ours_full,2104,alpha,0.0,0.1,0.06666666666666667,0.06666666666666667,0.05933945775381678
ours_full,2105,alpha,0.2,0.1,0.06666666666666667,0.03333333333333333,0.0545757329129659
ours_full,2106,alpha,0.0,0.0,0.0,0.03333333333333333,0.02270509824958248
ours_full,2107,alpha,0.0,0.0,0.06666666666666667,0.23333333333333334,0.3200815221506352
ours_full,2108,alpha,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,2109,alpha,0.0,0.1,0.06666666666666667,0.06666666666666667,0.05690193721644068
ours_full,2110,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06925350572857145
ours_full,2111,alpha,0.2,0.2,0.13333333333333333,0.13333333333333333,0.1755810481751942
ours_full,2112,alpha,0.0,0.0,0.13333333333333333,0.13333333333333333,0.13214470855506102
ours_full,2113,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2114,alpha,0.0,0.0,0.0,0.03333333333333333,0.025695227962458354
ours_full,2115,alpha,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
ours_full,2116,alpha,0.0,0.0,0.0,0.03333333333333333,0.024476542115760943
ours_full,2117,alpha,0.2,0.2,0.26666666666666666,0.26666666666666666,0.23695259323115267
ours_full,2118,alpha,0.2,0.2,0.2,0.13333333333333333,0.1550609158320492
ours_full,2119,alpha,0.0,0.0,0.06666666666666667,0.2,0.15603908454043453
ours_full,2120,alpha,0.0,0.1,0.06666666666666667,0.16666666666666666,0.16084710893431892
ours_full,2121,alpha,0.0,0.0,0.13333333333333333,0.2,0.19663228165120636
ours_full,2122,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2123,alpha,0.0,0.1,0.06666666666666667,0.1,0.08939090507103363
ours_full,2124,alpha,0.0,0.0,0.0,0.03333333333333333,0.029496890677836472
ours_full,2125,alpha,0.0,0.0,0.0,0.03333333333333333,0.02412953926269958
ours_full,2126,alpha,0.0,0.0,0.0,0.03333333333333333,0.028668581747809112
ours_full,2127,alpha,0.2,0.2,0.13333333333333333,0.13333333333333333,0.12654912899095602
ours_full,2128,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2129,alpha,0.2,0.2,0.2,0.2,0.18752084482275205
ours_full,2130,alpha,0.0,0.0,0.0,0.06666666666666667,0.04735108285673136
ours_full,2131,alpha,0.0,0.0,0.06666666666666667,0.16666666666666666,0.13780544568145564
ours_full,2132,alpha,0.0,0.0,0.0,0.1,0.06942616848333698
ours_full,2133,alpha,0.0,0.1,0.06666666666666667,0.1,0.12790065496905978
ours_full,2134,alpha,0.0,0.0,0.0,0.06666666666666667,0.0452536672700934
ours_full,2135,alpha,0.2,0.1,0.06666666666666667,0.06666666666666667,0.07023052120460968
ours_full,2136,alpha,0.0,0.3,0.26666666666666666,0.3,0.411891482228304
ours_full,2137,alpha,0.0,0.0,0.06666666666666667,0.1,0.10512150224565112
ours_full,2138,alpha,0.0,0.0,0.0,0.06666666666666667,0.054889988960359064
ours_full,2139,alpha,0.0,0.0,0.0,0.03333333333333333,0.047008977610577894
ours_full,2140,alpha,0.0,0.0,0.0,0.13333333333333333,0.1008761148321327
ours_full,2141,alpha,0.0,0.0,0.06666666666666667,0.1,0.10994827994808826
ours_full,2142,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03285786528429744
ours_full,2143,alpha,0.2,0.4,0.4666666666666667,0.5666666666666667,0.6427297550126886
ours_full,2144,alpha,0.4,0.4,0.26666666666666666,0.3,0.4105894065409891
ours_full,2145,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2146,alpha,0.0,0.0,0.0,0.03333333333333333,0.02670396528731324
ours_full,2147,alpha,0.0,0.1,0.13333333333333333,0.13333333333333333,0.19429504769977063
ours_full,2148,alpha,0.0,0.1,0.13333333333333333,0.1,0.11927358453210153
ours_full,2149,alpha,0.0,0.2,0.2,0.2,0.244067522655253
ours_full,2150,alpha,0.0,0.0,0.0,0.06666666666666667,0.044987759487901124
ours_full,2151,alpha,0.0,0.0,0.0,0.03333333333333333,0.027938193597901582
ours_full,2152,alpha,0.0,0.0,0.0,0.06666666666666667,0.04620958705487142
ours_full,2153,alpha,0.2,0.3,0.26666666666666666,0.13333333333333333,0.2121730756766577
ours_full,2154,alpha,0.2,0.3,0.26666666666666666,0.3,0.3069973404833963
ours_full,2155,alpha,0.0,0.0,0.0,0.03333333333333333,0.022468483498681423
ours_full,2156,alpha,0.0,0.0,0.13333333333333333,0.13333333333333333,0.11018025825023565
ours_full,2157,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.09615477389200147
ours_full,2158,alpha,0.0,0.0,0.0,0.03333333333333333,0.02224452811799355
ours_full,2159,alpha,0.0,0.0,0.0,0.03333333333333333,0.02412953926269958
ours_full,2160,alpha,0.0,0.0,0.0,0.03333333333333333,0.023504488805288947
ours_full,2161,alpha,0.0,0.2,0.13333333333333333,0.23333333333333334,0.2319837637622469
ours_full,2162,alpha,0.8,0.6,0.4,0.2,0.36070917136409353
ours_full,2163,alpha,0.2,0.1,0.13333333333333333,0.1,0.1599438210877037
ours_full,2164,alpha,0.0,0.1,0.13333333333333333,0.1,0.08585085943694179
ours_full,2165,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2166,alpha,0.0,0.1,0.2,0.1,0.12798252058295168
ours_full,2167,alpha,0.0,0.0,0.0,0.06666666666666667,0.13864835650376828
ours_full,2168,alpha,0.2,0.1,0.06666666666666667,0.1,0.102536102289121
ours_full,2169,alpha,0.0,0.0,0.06666666666666667,0.1,0.08779730816706272
ours_full,2170,alpha,0.2,0.2,0.13333333333333333,0.06666666666666667,0.15137701679445867
ours_full,2171,alpha,0.2,0.1,0.06666666666666667,0.13333333333333333,0.1290858753823455
ours_full,2172,alpha,0.0,0.0,0.06666666666666667,0.16666666666666666,0.1868801730959515
ours_full,2173,alpha,0.0,0.0,0.06666666666666667,0.13333333333333333,0.18359832521565594
ours_full,2174,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2175,alpha,0.0,0.0,0.2,0.2,0.1612054929710867
ours_full,2176,alpha,0.0,0.0,0.06666666666666667,0.1,0.08437088427400578
ours_full,2177,alpha,0.0,0.0,0.0,0.06666666666666667,0.05772773176055967
ours_full,2178,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2179,alpha,0.2,0.1,0.06666666666666667,0.1,0.11433297914754384
ours_full,2180,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0495323945744765
ours_full,2181,alpha,0.4,0.3,0.3333333333333333,0.3,0.4503686851362374
ours_full,2182,alpha,0.0,0.0,0.0,0.03333333333333333,0.025695227962458354
ours_full,2183,alpha,0.4,0.4,0.4,0.5666666666666667,0.6677414519337349
ours_full,2184,alpha,0.0,0.0,0.06666666666666667,0.1,0.1569576430079982
ours_full,2185,alpha,0.0,0.2,0.2,0.16666666666666666,0.16700718124328767
ours_full,2186,alpha,0.0,0.0,0.0,0.03333333333333333,0.02224452811799355
ours_full,2187,alpha,0.2,0.2,0.13333333333333333,0.23333333333333334,0.26468704276754007
ours_full,2188,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2189,alpha,0.0,0.1,0.06666666666666667,0.1,0.08547855937195357
ours_full,2190,alpha,0.0,0.0,0.0,0.06666666666666667,0.06238502541586152
ours_full,2191,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2192,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2193,alpha,0.0,0.1,0.13333333333333333,0.1,0.10126430705936058
ours_full,2194,alpha,0.0,0.1,0.13333333333333333,0.2,0.24745698646438283
ours_full,2195,alpha,0.0,0.0,0.0,0.03333333333333333,0.02485054137022686
ours_full,2196,alpha,0.6,0.8,0.6,0.4,0.5382954782099995
ours_full,2197,alpha,0.4,0.2,0.13333333333333333,0.13333333333333333,0.16452674882039428
ours_full,2198,alpha,0.2,0.1,0.13333333333333333,0.2,0.21631502303707809
ours_full,2199,alpha,0.0,0.0,0.13333333333333333,0.23333333333333334,0.26700479546354633
ours_full,2200,alpha,0.2,0.3,0.3333333333333333,0.16666666666666666,0.24802898143000698
ours_full,2201,alpha,0.0,0.0,0.0,0.03333333333333333,0.022955635811839507
ours_full,2202,alpha,0.0,0.0,0.0,0.03333333333333333,0.1091514658259318
ours_full,2203,alpha,0.2,0.1,0.13333333333333333,0.3333333333333333,0.3786874172137542
ours_full,2204,alpha,0.2,0.2,0.13333333333333333,0.16666666666666666,0.21835777971359183
ours_full,2205,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.08502276431258995
ours_full,2206,alpha,0.0,0.0,0.0,0.06666666666666667,0.06086036405773821
ours_full,2207,alpha,0.0,0.1,0.06666666666666667,0.03333333333333333,0.036383821941977264
ours_full,2208,alpha,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03155184951131585
ours_full,2209,alpha,0.0,0.0,0.0,0.1,0.07153015779840184
ours_full,2210,alpha,0.2,0.1,0.06666666666666667,0.06666666666666667,0.0783821360861137
ours_full,2211,alpha,0.2,0.1,0.13333333333333333,0.1,0.0988991029524188
ours_full,2212,alpha,0.2,0.1,0.06666666666666667,0.1,0.1818240481940827
ours_full,2213,alpha,0.0,0.0,0.13333333333333333,0.2,0.1594620268994484
ours_full,2214,alpha,0.0,0.1,0.2,0.16666666666666666,0.19451478406786873
ours_full,2215,alpha,0.0,0.1,0.06666666666666667,0.06666666666666667,0.057937942523048215
ours_full,2216,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2217,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2218,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.042225550968526857
ours_full,2219,alpha,0.2,0.3,0.2,0.26666666666666666,0.27796513430677466
ours_full,2220,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05678475713431943
ours_full,2221,alpha,0.0,0.1,0.2,0.26666666666666666,0.33139006514505537
ours_full,2222,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05908892019155974
ours_full,2223,alpha,0.0,0.0,0.06666666666666667,0.1,0.07732969644591253
ours_full,2224,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0672913190020567
ours_full,2225,alpha,0.0,0.0,0.0,0.03333333333333333,0.023504488805288947
ours_full,2226,alpha,0.0,0.0,0.0,0.1,0.07090147266136822
ours_full,2227,alpha,0.4,0.2,0.26666666666666666,0.2,0.2697116726409644
ours_full,2228,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.030447031399624055
ours_full,2229,alpha,0.0,0.0,0.0,0.03333333333333333,0.06886690743551852
ours_full,2230,alpha,0.0,0.1,0.06666666666666667,0.16666666666666666,0.19313701440744463
ours_full,2231,alpha,0.0,0.0,0.0,0.03333333333333333,0.042225550968526857
ours_full,2232,alpha,0.0,0.0,0.0,0.1,0.06979027332412158
ours_full,2233,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2234,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2235,alpha,0.0,0.0,0.0,0.13333333333333333,0.10487417817072851
ours_full,2236,alpha,0.2,0.4,0.3333333333333333,0.23333333333333334,0.2692106270892831
ours_full,2237,alpha,0.0,0.0,0.06666666666666667,0.1,0.09485674619523736
ours_full,2238,alpha,0.0,0.1,0.06666666666666667,0.03333333333333333,0.06886690743551852
ours_full,2239,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05363342156035993
ours_full,2240,alpha,0.6,0.6,0.5333333333333333,0.36666666666666664,0.48849632947297433
ours_full,2241,alpha,0.2,0.1,0.06666666666666667,0.13333333333333333,0.12431204547048073
ours_full,2242,alpha,0.0,0.0,0.0,0.06666666666666667,0.04646012461712845
ours_full,2243,alpha,0.2,0.1,0.06666666666666667,0.2,0.20936736136434503
ours_full,2244,alpha,0.0,0.2,0.13333333333333333,0.1,0.13796853246552107
ours_full,2245,alpha,0.4,0.3,0.2,0.23333333333333334,0.26757376454623233
ours_full,2246,alpha,0.4,0.2,0.26666666666666666,0.16666666666666666,0.26190919791171663
ours_full,2247,alpha,0.0,0.0,0.13333333333333333,0.16666666666666666,0.1763761574195519
ours_full,2248,alpha,0.2,0.1,0.06666666666666667,0.06666666666666667,0.1321071016377713
ours_full,2249,alpha,0.0,0.0,0.0,0.13333333333333333,0.1069077707257677
ours_full,2250,alpha,0.2,0.1,0.06666666666666667,0.03333333333333333,0.1091514658259318
ours_full,2251,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2252,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2253,alpha,0.0,0.1,0.06666666666666667,0.1,0.08739913271679076
ours_full,2254,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0537963776293094
ours_full,2255,alpha,0.2,0.2,0.26666666666666666,0.23333333333333334,0.2999920063624432
ours_full,2256,alpha,0.0,0.0,0.0,0.16666666666666666,0.1932322746984144
ours_full,2257,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2258,alpha,0.0,0.1,0.06666666666666667,0.1,0.1330027151726637
ours_full,2259,alpha,0.0,0.0,0.0,0.03333333333333333,0.024476542115760943
ours_full,2260,alpha,0.0,0.1,0.06666666666666667,0.13333333333333333,0.13887260864009177
ours_full,2261,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03285786528429744
ours_full,2262,alpha,0.0,0.0,0.0,0.03333333333333333,0.06886690743551852
ours_full,2263,alpha,0.0,0.0,0.13333333333333333,0.06666666666666667,0.06022043125912496
ours_full,2264,alpha,0.2,0.2,0.13333333333333333,0.16666666666666666,0.1690590569022846
ours_full,2265,alpha,0.0,0.1,0.13333333333333333,0.13333333333333333,0.11571398966739613
ours_full,2266,alpha,0.0,0.1,0.06666666666666667,0.13333333333333333,0.1403686183918389
ours_full,2267,alpha,0.0,0.1,0.13333333333333333,0.2,0.17376200706404166
ours_full,2268,alpha,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,2269,alpha,0.0,0.3,0.26666666666666666,0.3,0.2936482429013615
ours_full,2270,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13585543111324505
ours_full,2271,alpha,0.0,0.0,0.06666666666666667,0.13333333333333333,0.130093295102635
ours_full,2272,alpha,0.2,0.4,0.4,0.3333333333333333,0.3634244766897046
ours_full,2273,alpha,0.2,0.1,0.13333333333333333,0.13333333333333333,0.2630411375740403
ours_full,2274,alpha,0.2,0.2,0.13333333333333333,0.16666666666666666,0.2799131310433245
ours_full,2275,alpha,0.2,0.1,0.13333333333333333,0.23333333333333334,0.325415328772918
ours_full,2276,alpha,0.0,0.0,0.13333333333333333,0.13333333333333333,0.1602877657002748
ours_full,2277,alpha,0.0,0.1,0.13333333333333333,0.13333333333333333,0.12505858709938122
ours_full,2278,alpha,0.2,0.1,0.06666666666666667,0.06666666666666667,0.1329578689990796
ours_full,2279,alpha,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03155184951131585
ours_full,2280,alpha,0.0,0.0,0.0,0.1,0.07445498789431992
ours_full,2281,alpha,0.0,0.0,0.06666666666666667,0.2,0.16411747430884843
ours_full,2282,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2283,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2284,alpha,0.0,0.0,0.06666666666666667,0.13333333333333333,0.14666185738113985
ours_full,2285,alpha,0.2,0.2,0.26666666666666666,0.16666666666666666,0.27036246450303786
ours_full,2286,alpha,0.0,0.0,0.0,0.03333333333333333,0.03443345371775926
ours_full,2287,alpha,0.0,0.1,0.06666666666666667,0.1,0.0773584724590405
ours_full,2288,alpha,0.0,0.1,0.13333333333333333,0.16666666666666666,0.15952046206237402
ours_full,2289,alpha,0.0,0.0,0.13333333333333333,0.06666666666666667,0.055226060054384525
ours_full,2290,alpha,0.0,0.0,0.0,0.0,0.0
ours_full,2291,alpha,0.0,0.2,0.13333333333333333,0.06666666666666667,0.1780183732614503
ours_full,2292,alpha,0.0,0.0,0.0,0.1,0.10050237475658017
ours_full,2293,alpha,0.0,0.0,0.06666666666666667,0.2,0.2587691094605116
ours_full,2294,alpha,0.2,0.2,0.3333333333333333,0.36666666666666664,0.48441083338537017
ours_full,2295,alpha,0.2,0.1,0.13333333333333333,0.06666666666666667,0.08407262359080238
ours_full,2296,alpha,0.0,0.0,0.0,0.13333333333333333,0.11573550176496429
ours_full,2297,alpha,0.0,0.0,0.06666666666666667,0.1,0.0788770358404113
ours_full,2298,alpha,0.0,0.0,0.0,0.03333333333333333,0.02224452811799355
ours_full,2299,alpha,0.0,0.0,0.0,0.03333333333333333,0.02224452811799355
ours_full,2300,alpha,0.0,0.1,0.13333333333333333,0.06666666666666667,0.0588397159677988
ours_full,2301,alpha,0.0,0.2,0.2,0.2,0.17446813607578399
ours_full,2302,alpha,0.2,0.1,0.13333333333333333,0.13333333333333333,0.12147848443240426
ours_full,2303,alpha,0.0,0.0,0.06666666666666667,0.2,0.1844958167112652
ours_full,2304,alpha,0.0,0.1,0.06666666666666667,0.16666666666666666,0.1480298592324744
ours_full,2305,alpha,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,2306,alpha,0.0,0.0,0.0,0.03333333333333333,0.0238064031731478
ours_full,2307,alpha,0.0,0.0,0.0,0.03333333333333333,0.025255271126572616
ours_full,2308,alpha,0.0,0.0,0.0,0.06666666666666667,0.0501717700782193
ours_full,2309,alpha,0.0,0.0,0.0,0.16666666666666666,0.2581258202605226
ours_full,2310,alpha,0.0,0.0,0.13333333333333333,0.2,0.1837258664477586
ours_full,2311,alpha,0.0,0.0,0.0,0.06666666666666667,0.05811313641087005
ours_full,2312,alpha,0.0,0.0,0.0,0.03333333333333333,0.024476542115760943
ours_full,2313,alpha,0.0,0.1,0.06666666666666667,0.03333333333333333,0.036383821941977264
ours_full,2314,alpha,0.4,0.5,0.3333333333333333,0.2,0.2629161277570124
ours_full,2315,alpha,0.0,0.0,0.0,0.03333333333333333,0.02270509824958248
ours_full,2316,alpha,0.0,0.0,0.0,0.03333333333333333,0.02322154359403178
ours_full,2317,alpha,0.0,0.0,0.06666666666666667,0.1,0.07824361510984497
ours_full,2318,alpha,0.0,0.0,0.0,0.03333333333333333,0.03155184951131585
ours_full,2319,alpha,0.2,0.1,0.06666666666666667,0.13333333333333333,0.15442317816349047
ours_full,2320,alpha,0.0,0.0,0.0,0.06666666666666667,0.07704421641164733
ours_full,2321,alpha,0.0,0.0,0.13333333333333333,0.06666666666666667,0.07172244164636334
ours_full,2322,alpha,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05137367999739159
ours_full,2323,alpha,0.0,0.0,0.06666666666666667,0.03333333333333333,0.028668581747809112
ours_full,2324,alpha,0.0,0.1,0.06666666666666667,0.06666666666666667,0.054889988960359064
ours_full,2325,alpha,0.0,0.2,0.2,0.16666666666666666,0.14790573765240295
ours_full,2326,alpha,0.2,0.1,0.06666666666666667,0.06666666666666667,0.0775313687248054
ours_full,2327,alpha,0.2,0.1,0.06666666666666667,0.13333333333333333,0.11590180985203512
ours_full,2328,alpha,0.0,0.2,0.13333333333333333,0.23333333333333334,0.21884855544864465
