method,query_index,label,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg
standard_umap,151,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,152,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,153,gamma,0.0,0.0,0.06666666666666667,0.13333333333333333,0.11424752442122386
standard_umap,154,gamma,0.0,0.2,0.26666666666666666,0.23333333333333334,0.2954642280387117
standard_umap,155,gamma,0.0,0.1,0.13333333333333333,0.1,0.10125218392623342
standard_umap,156,gamma,0.0,0.1,0.06666666666666667,0.03333333333333333,0.03888053661057258
standard_umap,157,gamma,0.2,0.2,0.13333333333333333,0.16666666666666666,0.2467231307988521
standard_umap,158,gamma,0.0,0.1,0.06666666666666667,0.06666666666666667,0.08923452857910476
standard_umap,159,gamma,0.2,0.1,0.13333333333333333,0.26666666666666666,0.21828142707872464
standard_umap,160,gamma,0.2,0.2,0.26666666666666666,0.16666666666666666,0.16583018459442722
standard_umap,161,gamma,0.0,0.1,0.06666666666666667,0.1,0.09745161102291137
standard_umap,162,gamma,0.0,0.2,0.13333333333333333,0.16666666666666666,0.14978767904200294
standard_umap,163,gamma,0.0,0.0,0.06666666666666667,0.1,0.07312639330569237
standard_umap,164,gamma,0.0,0.1,0.26666666666666666,0.36666666666666664,0.35826409636943635
standard_umap,165,gamma,0.0,0.1,0.2,0.16666666666666666,0.14964551851845037
standard_umap,166,gamma,0.2,0.1,0.06666666666666667,0.2,0.18126933002121987
standard_umap,167,gamma,0.4,0.4,0.4666666666666667,0.4666666666666667,0.5346899646010782
standard_umap,168,gamma,0.0,0.1,0.06666666666666667,0.23333333333333334,0.19749180393695567
standard_umap,169,gamma,0.2,0.1,0.06666666666666667,0.16666666666666666,0.1975820928428221
standard_umap,170,gamma,0.0,0.2,0.2,0.3,0.3524504224581335
standard_umap,171,gamma,0.2,0.2,0.13333333333333333,0.13333333333333333,0.14123476925931702
standard_umap,172,gamma,0.0,0.0,0.06666666666666667,0.13333333333333333,0.11502272096374958
standard_umap,173,gamma,0.0,0.0,0.06666666666666667,0.26666666666666666,0.25918287735144974
standard_umap,174,gamma,0.0,0.2,0.2,0.23333333333333334,0.24875803541522276
standard_umap,175,gamma,0.0,0.1,0.13333333333333333,0.1,0.09778851450240679
standard_umap,176,gamma,0.0,0.0,0.0,0.03333333333333333,0.02670396528731324
standard_umap,177,gamma,0.0,0.0,0.13333333333333333,0.13333333333333333,0.1487230023720383
standard_umap,178,gamma,0.2,0.2,0.26666666666666666,0.16666666666666666,0.19696012913188876
standard_umap,179,gamma,0.0,0.0,0.13333333333333333,0.26666666666666666,0.239786878151157
standard_umap,180,gamma,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05247498492095691
standard_umap,181,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,182,gamma,0.2,0.2,0.13333333333333333,0.2,0.30636141910113324
standard_umap,183,gamma,0.0,0.1,0.26666666666666666,0.3,0.25110077554259674
standard_umap,184,gamma,0.0,0.1,0.13333333333333333,0.13333333333333333,0.12458504738843046
standard_umap,185,gamma,0.0,0.1,0.13333333333333333,0.13333333333333333,0.13498354550238723
standard_umap,186,gamma,0.0,0.0,0.06666666666666667,0.06666666666666667,0.14358491954369107
standard_umap,187,gamma,0.0,0.0,0.06666666666666667,0.13333333333333333,0.1869782020090769
standard_umap,188,gamma,0.0,0.0,0.06666666666666667,0.1,0.08189608392760805
standard_umap,189,gamma,0.0,0.0,0.0,0.03333333333333333,0.0545757329129659
standard_umap,190,gamma,0.0,0.0,0.0,0.2,0.17074985983912977
standard_umap,191,gamma,0.0,0.1,0.2,0.1,0.12409296748990305
standard_umap,192,gamma,0.0,0.0,0.06666666666666667,0.16666666666666666,0.1261103254739914
standard_umap,193,gamma,0.0,0.1,0.26666666666666666,0.3,0.3875807015352547
standard_umap,194,gamma,0.2,0.2,0.2,0.16666666666666666,0.16135597806117202
standard_umap,195,gamma,0.0,0.1,0.06666666666666667,0.13333333333333333,0.116678650866928
standard_umap,196,gamma,0.0,0.0,0.0,0.13333333333333333,0.1274826095025959
standard_umap,197,gamma,0.0,0.1,0.06666666666666667,0.2,0.18303906978024923
standard_umap,198,gamma,0.0,0.0,0.0,0.2,0.2604831124440747
standard_umap,199,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,200,gamma,0.0,0.1,0.06666666666666667,0.23333333333333334,0.1844256954516443
standard_umap,201,gamma,0.0,0.0,0.06666666666666667,0.03333333333333333,0.030447031399624055
standard_umap,202,gamma,0.0,0.0,0.0,0.06666666666666667,0.05187111021170217
standard_umap,203,gamma,0.0,0.2,0.2,0.16666666666666666,0.16420745513171933
standard_umap,204,gamma,0.0,0.0,0.0,0.06666666666666667,0.04728739480263424
standard_umap,205,gamma,0.0,0.0,0.06666666666666667,0.1,0.07877169814791439
standard_umap,206,gamma,0.0,0.0,0.0,0.06666666666666667,0.06598530322907512
standard_umap,207,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,208,gamma,0.0,0.1,0.06666666666666667,0.16666666666666666,0.14515526901503828
standard_umap,209,gamma,0.0,0.0,0.0,0.06666666666666667,0.13139599394392534
standard_umap,210,gamma,0.0,0.0,0.06666666666666667,0.1,0.09970053712819552
standard_umap,211,gamma,0.0,0.1,0.13333333333333333,0.13333333333333333,0.22276094627243895
standard_umap,212,gamma,0.0,0.0,0.0,0.13333333333333333,0.11623448765876429
standard_umap,213,gamma,0.0,0.1,0.2,0.16666666666666666,0.15832784865406238
standard_umap,214,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,215,gamma,0.0,0.0,0.0,0.16666666666666666,0.13693232489117468
standard_umap,216,gamma,0.0,0.0,0.06666666666666667,0.16666666666666666,0.12913665378511582
standard_umap,217,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,218,gamma,0.0,0.1,0.2,0.23333333333333334,0.23592404500796915
standard_umap,219,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,220,gamma,0.0,0.0,0.06666666666666667,0.13333333333333333,0.13434984779857778
standard_umap,221,gamma,0.0,0.1,0.26666666666666666,0.16666666666666666,0.18748783699225005
standard_umap,222,gamma,0.0,0.1,0.2,0.16666666666666666,0.1574164503864584
standard_umap,223,gamma,0.0,0.0,0.0,0.0,0.0
standard_umap,224,gamma,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13585543111324505
standard_umap,225,gamma,0.0,0.1,0.13333333333333333,0.13333333333333333,0.1225752505309866
standard_umap,226,gamma,0.0,0.0,0.0,0.1,0.0863767866480427
standard_umap,227,gamma,0.0,0.0,0.0,0.06666666666666667,0.046762038984987306
standard_umap,228,gamma,0.0,0.0,0.0,0.03333333333333333,0.02224452811799355
