query_index,label,recall_at_5_standard_umap,recall_at_15_standard_umap,recall_at_5_umaping,recall_at_15_umaping,delta_recall_at_5,delta_recall_at_15
2639,delta,0.0,0.2,0.0,0.2,0.0,0.0
2640,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2641,delta,0.0,0.0,0.0,0.0,0.0,0.0
2642,delta,0.0,0.0,0.2,0.2,0.2,0.2
2643,delta,0.0,0.0,0.0,0.0,0.0,0.0
2644,delta,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
2645,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2646,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2647,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2648,delta,0.0,0.2,0.0,0.1333333333333333,0.0,-0.06666666666666671
2649,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2650,delta,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
2651,delta,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
2652,delta,0.0,0.1333333333333333,0.4,0.2,0.4,0.06666666666666671
2653,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2654,delta,0.0,0.2,0.0,0.1333333333333333,0.0,-0.06666666666666671
2655,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2656,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2657,delta,0.2,0.2666666666666666,0.2,0.2666666666666666,0.0,0.0
2658,delta,0.0,0.2,0.0,0.2666666666666666,0.0,0.0666666666666666
2659,delta,0.0,0.1333333333333333,0.0,0.2,0.0,0.06666666666666671
2660,delta,0.2,0.1333333333333333,0.0,0.0,-0.2,-0.1333333333333333
2661,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2662,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2663,delta,0.0,0.0,0.0,0.0,0.0,0.0
2664,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2665,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2666,delta,0.0,0.0,0.0,0.0,0.0,0.0
2667,delta,0.2,0.1333333333333333,0.2,0.0666666666666666,0.0,-0.06666666666666671
2668,delta,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
2669,delta,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
2670,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2671,delta,0.0,0.1333333333333333,0.2,0.1333333333333333,0.2,0.0
2672,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2673,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2674,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2675,delta,0.0,0.2,0.2,0.1333333333333333,0.2,-0.06666666666666671
2676,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2677,delta,0.2,0.2,0.0,0.0,-0.2,-0.2
2678,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2679,delta,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
2680,delta,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
2681,delta,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
2682,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2683,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2684,delta,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
2685,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2686,delta,0.0,0.6666666666666666,0.0,0.4,0.0,-0.2666666666666666
2687,delta,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
2688,delta,0.0,0.2,0.2,0.2,0.2,0.0
2689,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2690,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2691,delta,0.0,0.0,0.0,0.0,0.0,0.0
2692,delta,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
2693,delta,0.0,0.0,0.2,0.2,0.2,0.2
2694,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2695,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2696,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2697,delta,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
2698,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2699,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2700,delta,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
2701,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2702,delta,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
2703,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2704,delta,0.2,0.2,0.2,0.3333333333333333,0.0,0.1333333333333333
2705,delta,0.0,0.0,0.0,0.2,0.0,0.2
2706,delta,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
2707,delta,0.2,0.1333333333333333,0.0,0.1333333333333333,-0.2,0.0
2708,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2709,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2710,delta,0.2,0.2,0.2,0.0666666666666666,0.0,-0.13333333333333341
2711,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2712,delta,0.2,0.0666666666666666,0.2,0.1333333333333333,0.0,0.06666666666666671
2713,delta,0.0,0.0,0.0,0.0,0.0,0.0
2714,delta,0.0,0.0666666666666666,0.2,0.2,0.2,0.13333333333333341
2715,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2716,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2717,delta,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
2718,delta,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
2719,delta,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
2720,delta,0.0,0.0,0.2,0.2666666666666666,0.2,0.2666666666666666
2721,delta,0.2,0.1333333333333333,0.4,0.2666666666666666,0.2,0.1333333333333333
2722,delta,0.2,0.1333333333333333,0.0,0.0666666666666666,-0.2,-0.06666666666666671
2723,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2724,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2725,delta,0.0,0.0,0.0,0.0,0.0,0.0
2726,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2727,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2728,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2729,delta,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
2730,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2731,delta,0.2,0.4,0.0,0.2,-0.2,-0.2
2732,delta,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
2733,delta,0.0,0.2,0.0,0.0,0.0,-0.2
2734,delta,0.0,0.0,0.0,0.0,0.0,0.0
2735,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2736,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2737,delta,0.4,0.6666666666666666,0.4,0.7333333333333333,0.0,0.06666666666666665
2738,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2739,delta,0.0,0.0,0.0,0.0,0.0,0.0
2740,delta,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
2741,delta,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
2742,delta,0.0,0.0666666666666666,0.2,0.2666666666666666,0.2,0.2
2743,delta,0.0,0.1333333333333333,0.2,0.0666666666666666,0.2,-0.06666666666666671
2744,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2745,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2746,delta,0.0,0.2,0.0,0.0,0.0,-0.2
2747,delta,0.0,0.1333333333333333,0.2,0.1333333333333333,0.2,0.0
2748,delta,0.2,0.0666666666666666,0.2,0.0666666666666666,0.0,0.0
2749,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2750,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2751,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2752,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2753,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2754,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2755,delta,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
2756,delta,0.0,0.1333333333333333,0.0,0.2666666666666666,0.0,0.1333333333333333
2757,delta,0.0,0.1333333333333333,0.2,0.1333333333333333,0.2,0.0
2758,delta,0.2,0.0666666666666666,0.0,0.1333333333333333,-0.2,0.06666666666666671
2759,delta,0.4,0.4,0.0,0.1333333333333333,-0.4,-0.2666666666666667
2760,delta,0.2,0.2,0.0,0.2666666666666666,-0.2,0.0666666666666666
2761,delta,0.2,0.1333333333333333,0.2,0.2,0.0,0.06666666666666671
2762,delta,0.2,0.2666666666666666,0.0,0.0666666666666666,-0.2,-0.2
2763,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2764,delta,0.2,0.1333333333333333,0.0,0.0666666666666666,-0.2,-0.06666666666666671
2765,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2766,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2767,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2768,delta,0.0,0.1333333333333333,0.4,0.2,0.4,0.06666666666666671
2769,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2770,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2771,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2772,delta,0.0,0.1333333333333333,0.2,0.0666666666666666,0.2,-0.06666666666666671
2773,delta,0.0,0.0,0.0,0.0,0.0,0.0
2774,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2775,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2776,delta,0.0,0.0,0.0,0.0,0.0,0.0
2777,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2778,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2779,delta,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
2780,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2781,delta,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
2782,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2783,delta,0.2,0.1333333333333333,0.0,0.1333333333333333,-0.2,0.0
2784,delta,0.2,0.2,0.0,0.0666666666666666,-0.2,-0.13333333333333341
2785,delta,0.0,0.2,0.0,0.0666666666666666,0.0,-0.13333333333333341
2786,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2787,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2788,delta,0.2,0.1333333333333333,0.0,0.0666666666666666,-0.2,-0.06666666666666671
2789,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2790,delta,0.6,0.6666666666666666,0.0,0.5333333333333333,-0.6,-0.1333333333333333
2791,delta,0.0,0.2,0.2,0.2666666666666666,0.2,0.0666666666666666
2792,delta,0.4,0.3333333333333333,0.0,0.0666666666666666,-0.4,-0.2666666666666667
2793,delta,0.2,0.2,0.0,0.0,-0.2,-0.2
2794,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2795,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2796,delta,0.0,0.0,0.0,0.0,0.0,0.0
2797,delta,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
2798,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2799,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2800,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2801,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2802,delta,0.0,0.2,0.2,0.1333333333333333,0.2,-0.06666666666666671
2803,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2804,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2805,delta,0.2,0.2666666666666666,0.2,0.2,0.0,-0.0666666666666666
2806,delta,0.0,0.0666666666666666,0.0,0.2666666666666666,0.0,0.2
2807,delta,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
2808,delta,0.0,0.1333333333333333,0.2,0.1333333333333333,0.2,0.0
2809,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2810,delta,0.0,0.0,0.0,0.0,0.0,0.0
2811,delta,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
2812,delta,0.0,0.2,0.0,0.1333333333333333,0.0,-0.06666666666666671
2813,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2814,delta,0.0,0.0666666666666666,0.2,0.5333333333333333,0.2,0.46666666666666673
2815,delta,0.0,0.0,0.0,0.0,0.0,0.0
2816,delta,0.2,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0
2817,delta,0.2,0.0666666666666666,0.2,0.0666666666666666,0.0,0.0
2818,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2819,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2820,delta,0.2,0.1333333333333333,0.0,0.2666666666666666,-0.2,0.1333333333333333
2821,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2822,delta,0.0,0.0,0.0,0.2,0.0,0.2
2823,delta,0.2,0.1333333333333333,0.0,0.0666666666666666,-0.2,-0.06666666666666671
2824,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2825,delta,0.2,0.2,0.2,0.2666666666666666,0.0,0.0666666666666666
2826,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2827,delta,0.0,0.2,0.0,0.1333333333333333,0.0,-0.06666666666666671
2828,delta,0.2,0.2666666666666666,0.2,0.1333333333333333,0.0,-0.1333333333333333
2829,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2830,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2831,delta,0.0,0.3333333333333333,0.4,0.2666666666666666,0.4,-0.06666666666666671
2832,delta,0.0,0.2,0.2,0.2666666666666666,0.2,0.0666666666666666
2833,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2834,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2835,delta,0.0,0.0,0.0,0.0,0.0,0.0
2836,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2837,delta,0.2,0.1333333333333333,0.2,0.0666666666666666,0.0,-0.06666666666666671
2838,delta,0.0,0.0,0.2,0.2,0.2,0.2
2839,delta,0.0,0.2,0.0,0.0666666666666666,0.0,-0.13333333333333341
2840,delta,0.0,0.2,0.4,0.3333333333333333,0.4,0.1333333333333333
2841,delta,0.2,0.2,0.0,0.2,-0.2,0.0
2842,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2843,delta,0.0,0.0,0.0,0.0,0.0,0.0
2844,delta,0.0,0.0,0.0,0.0,0.0,0.0
2845,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2846,delta,0.4,0.2,0.0,0.2,-0.4,0.0
2847,delta,0.4,0.2,0.2,0.2,-0.2,0.0
2848,delta,0.0,0.2,0.0,0.3333333333333333,0.0,0.1333333333333333
2849,delta,0.0,0.1333333333333333,0.2,0.2,0.2,0.06666666666666671
2850,delta,0.0,0.0,0.0,0.0,0.0,0.0
2851,delta,0.2,0.4,0.0,0.2666666666666666,-0.2,-0.13333333333333341
2852,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2853,delta,0.2,0.4,0.0,0.3333333333333333,-0.2,-0.06666666666666671
2854,delta,0.0,0.3333333333333333,0.2,0.3333333333333333,0.2,0.0
2855,delta,0.0,0.0,0.2,0.0666666666666666,0.2,0.0666666666666666
2856,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2857,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2858,delta,0.2,0.3333333333333333,0.4,0.2,0.2,-0.1333333333333333
2859,delta,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
2860,delta,0.2,0.3333333333333333,0.2,0.1333333333333333,0.0,-0.2
2861,delta,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
2862,delta,0.2,0.4666666666666667,0.2,0.4666666666666667,0.0,0.0
2863,delta,0.0,0.0,0.0,0.0,0.0,0.0
2864,delta,0.2,0.2,0.0,0.0666666666666666,-0.2,-0.13333333333333341
2865,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2866,delta,0.2,0.2666666666666666,0.0,0.1333333333333333,-0.2,-0.1333333333333333
2867,delta,0.2,0.4,0.2,0.3333333333333333,0.0,-0.06666666666666671
2868,delta,0.2,0.1333333333333333,0.2,0.1333333333333333,0.0,0.0
2869,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2870,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2871,delta,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
2872,delta,0.4,0.2666666666666666,0.4,0.4,0.0,0.13333333333333341
2873,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2874,delta,0.0,0.0666666666666666,0.4,0.2,0.4,0.13333333333333341
2875,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2876,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2877,delta,0.2,0.2,0.4,0.2666666666666666,0.2,0.0666666666666666
2878,delta,0.0,0.0,0.4,0.2,0.4,0.2
2879,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2880,delta,0.0,0.0,0.0,0.0,0.0,0.0
2881,delta,0.2,0.0666666666666666,0.0,0.1333333333333333,-0.2,0.06666666666666671
2882,delta,0.0,0.1333333333333333,0.0,0.2,0.0,0.06666666666666671
2883,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2884,delta,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
2885,delta,0.0,0.1333333333333333,0.0,0.2666666666666666,0.0,0.1333333333333333
2886,delta,0.0,0.2,0.0,0.2,0.0,0.0
2887,delta,0.0,0.1333333333333333,0.0,0.0,0.0,-0.1333333333333333
2888,delta,0.2,0.3333333333333333,0.8,0.3333333333333333,0.6000000000000001,0.0
2889,delta,0.2,0.0666666666666666,0.4,0.2666666666666666,0.2,0.2
2890,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2891,delta,0.2,0.1333333333333333,0.0,0.2666666666666666,-0.2,0.1333333333333333
2892,delta,0.6,0.3333333333333333,0.2,0.4,-0.39999999999999997,0.06666666666666671
2893,delta,0.2,0.1333333333333333,0.0,0.2,-0.2,0.06666666666666671
2894,delta,0.2,0.2666666666666666,0.0,0.3333333333333333,-0.2,0.06666666666666671
2895,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2896,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2897,delta,0.2,0.4666666666666667,0.4,0.3333333333333333,0.2,-0.13333333333333336
2898,delta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2899,delta,0.0,0.2,0.2,0.4666666666666667,0.2,0.26666666666666666
2900,delta,0.0,0.1333333333333333,0.2,0.2,0.2,0.06666666666666671
2901,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2902,delta,0.0,0.0,0.0,0.0,0.0,0.0
2903,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2904,delta,0.0,0.0666666666666666,0.4,0.2666666666666666,0.4,0.2
2905,delta,0.0,0.0,0.0,0.0,0.0,0.0
2906,delta,0.2,0.3333333333333333,0.2,0.2666666666666666,0.0,-0.06666666666666671
2907,delta,0.0,0.0,0.0,0.0,0.0,0.0
2908,delta,0.0,0.1333333333333333,0.2,0.0666666666666666,0.2,-0.06666666666666671
2909,delta,0.0,0.2,0.4,0.3333333333333333,0.4,0.1333333333333333
2910,delta,0.0,0.1333333333333333,0.4,0.2666666666666666,0.4,0.1333333333333333
2911,delta,0.4,0.4666666666666667,0.0,0.3333333333333333,-0.4,-0.13333333333333336
2912,delta,0.0,0.0,0.0,0.0,0.0,0.0
2913,delta,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
2914,delta,0.0,0.2666666666666666,0.0,0.0666666666666666,0.0,-0.2
2915,delta,0.0,0.1333333333333333,0.2,0.1333333333333333,0.2,0.0
2916,delta,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
2917,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2918,delta,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,-0.06666666666666671
2919,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2920,delta,0.0,0.0,0.0,0.0,0.0,0.0
2921,delta,0.0,0.0,0.2,0.2,0.2,0.2
2922,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2923,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2924,delta,0.0,0.0666666666666666,0.0,0.2,0.0,0.13333333333333341
2925,delta,0.2,0.2,0.2,0.2,0.0,0.0
2926,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2927,delta,0.2,0.1333333333333333,0.2,0.2,0.0,0.06666666666666671
2928,delta,0.2,0.1333333333333333,0.0,0.2666666666666666,-0.2,0.1333333333333333
2929,delta,0.2,0.1333333333333333,0.0,0.0,-0.2,-0.1333333333333333
2930,delta,0.0,0.0,0.0,0.2666666666666666,0.0,0.2666666666666666
2931,delta,0.0,0.0666666666666666,0.0,0.0666666666666666,0.0,0.0
2932,delta,0.0,0.2,0.6,0.4,0.6,0.2
2933,delta,0.2,0.1333333333333333,0.0,0.0666666666666666,-0.2,-0.06666666666666671
2934,delta,0.0,0.0666666666666666,0.0,0.1333333333333333,0.0,0.06666666666666671
2935,delta,0.2,0.3333333333333333,0.0,0.3333333333333333,-0.2,0.0
2936,delta,0.2,0.1333333333333333,0.2,0.1333333333333333,0.0,0.0
2937,delta,0.0,0.4666666666666667,0.2,0.1333333333333333,0.2,-0.33333333333333337
2938,delta,0.2,0.2666666666666666,0.0,0.3333333333333333,-0.2,0.06666666666666671
2939,delta,0.0,0.2666666666666666,0.2,0.0666666666666666,0.2,-0.2
2940,delta,0.2,0.0666666666666666,0.0,0.0,-0.2,-0.0666666666666666
2941,delta,0.0,0.2,0.0,0.1333333333333333,0.0,-0.06666666666666671
2942,delta,0.2,0.1333333333333333,0.2,0.1333333333333333,0.0,0.0
2943,delta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2944,delta,0.2,0.2666666666666666,0.2,0.3333333333333333,0.0,0.06666666666666671
2945,delta,0.2,0.1333333333333333,0.0,0.0,-0.2,-0.1333333333333333
2946,delta,0.0,0.0666666666666666,0.2,0.1333333333333333,0.2,0.06666666666666671
2947,delta,0.6,0.4,0.4,0.4666666666666667,-0.19999999999999996,0.06666666666666665
2948,delta,0.2,0.2,0.0,0.1333333333333333,-0.2,-0.06666666666666671
2949,delta,0.4,0.2666666666666666,0.2,0.3333333333333333,-0.2,0.06666666666666671
2950,delta,0.2,0.2666666666666666,0.4,0.2,0.2,-0.0666666666666666
2951,delta,0.4,0.4,0.2,0.1333333333333333,-0.2,-0.2666666666666667
2952,delta,0.0,0.2666666666666666,0.4,0.2666666666666666,0.4,0.0
2953,delta,0.0,0.2,0.2,0.2666666666666666,0.2,0.0666666666666666
2954,delta,0.0,0.2666666666666666,0.0,0.3333333333333333,0.0,0.06666666666666671
2955,delta,0.2,0.1333333333333333,0.0,0.1333333333333333,-0.2,0.0
2956,delta,0.2,0.4,0.4,0.2666666666666666,0.2,-0.13333333333333341
2957,delta,0.0,0.3333333333333333,0.2,0.3333333333333333,0.2,0.0
2958,delta,0.0,0.2666666666666666,0.2,0.2,0.2,-0.0666666666666666
2959,delta,0.0,0.2666666666666666,0.0,0.1333333333333333,0.0,-0.1333333333333333
2960,delta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2961,delta,0.0,0.4666666666666667,0.2,0.0666666666666666,0.2,-0.4000000000000001
2962,delta,0.0,0.2,0.0,0.3333333333333333,0.0,0.1333333333333333
2963,delta,0.0,0.0,0.0,0.2666666666666666,0.0,0.2666666666666666
2964,delta,0.2,0.1333333333333333,0.2,0.2666666666666666,0.0,0.1333333333333333
2965,delta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2966,beta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2967,beta,0.2,0.2666666666666666,0.2,0.2,0.0,-0.0666666666666666
2968,beta,0.0,0.0,0.0,0.0,0.0,0.0
2969,beta,0.0,0.0666666666666666,0.4,0.2666666666666666,0.4,0.2
2970,beta,0.0,0.0666666666666666,0.2,0.0666666666666666,0.2,0.0
2971,beta,0.0,0.0,0.0,0.0,0.0,0.0
2972,beta,0.0,0.1333333333333333,0.0,0.1333333333333333,0.0,0.0
2973,beta,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
2974,beta,0.0,0.0,0.0,0.0,0.0,0.0
2975,beta,0.0,0.0,0.0,0.0,0.0,0.0
2976,beta,0.0,0.0,0.0,0.0,0.0,0.0
2977,beta,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
2978,beta,0.0,0.2,0.0,0.0666666666666666,0.0,-0.13333333333333341
2979,beta,0.0,0.0,0.0,0.1333333333333333,0.0,0.1333333333333333
2980,beta,0.0,0.0,0.0,0.0666666666666666,0.0,0.0666666666666666
2981,beta,0.0,0.0666666666666666,0.0,0.0,0.0,-0.0666666666666666
2982,beta,0.0,0.0,0.0,0.0,0.0,0.0
2983,beta,0.0,0.0,0.0,0.0,0.0,0.0
2984,beta,0.0,0.1333333333333333,0.2,0.2,0.2,0.06666666666666671
2985,beta,0.2,0.0666666666666666,0.0,0.0666666666666666,-0.2,0.0
2986,beta,0.0,0.0,0.2,0.1333333333333333,0.2,0.1333333333333333
