method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope,timepoint,timepoint_ordinal,horizon,temporal_neighbor_mae,excess_temporal_neighbor_mae,temporal_bracketing_rate,timepoint_label_accuracy
uniform_mc,5531,0.13333333333333333,0.09616892409257823,0.12021004876468808,0.35617650401699563,0.25282181643556645,0.055435098707675934,0.44207042,0.0,0.47289840960727036,1.277741665020585,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5532,0.0,0.0,0.21254958149478126,0.6280642421395134,0.045736060054388655,0.334544837474823,0.3228188,0.0,0.26841934436871145,1.4192523686215281,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5533,0.3333333333333333,0.4327315357341858,0.19276422280916394,0.552392220559812,0.37946769215067805,0.08242648839950562,0.0037035495,0.0,0.8184572108622742,1.584153251722455,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5534,0.0,0.0,0.19663302796574864,0.590751464912125,0.15032937598936139,0.3115534782409668,0.6881327,0.0,0.17932489451476794,1.872455095872283,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5535,0.26666666666666666,0.26894723333439324,0.130440640471872,0.42711666665372044,0.5260808884543668,0.3980720639228821,0.6496751,0.0,0.7038299253489126,1.6112706251442432,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5536,0.06666666666666667,0.04481043185393461,0.3499829914551651,1.02573429183629,0.27513994515523205,0.14839795231819153,0.16207848,0.0,0.11062425619387645,1.4688103990629315,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5537,0.2,0.22871006085123144,0.40811104505282386,1.0527379865224855,0.21795624270553973,0.16910021007061005,0.20448676,0.0,0.9315157416423239,1.5440320065245032,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5538,0.0,0.0,0.29605342709402055,1.0105720387077626,0.6874492361099612,0.37234970927238464,0.4974552,0.0,0.3762306610407876,1.4284655479714274,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5539,0.0,0.0,0.12836892618517645,0.380569822018226,0.4877425020784896,0.5229833126068115,0.3200959,0.0,0.5999675430055177,1.5449918136000633,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5540,0.0,0.0,0.25359564257829964,0.6852550151811824,0.7547304167378991,0.12900695204734802,0.18600446,0.0,0.5060586389700313,1.322047719731927,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5541,0.26666666666666666,0.3320570643049042,0.02373791584324116,0.1072462832315463,0.26929810100564694,0.30224931240081787,0.046081707,0.0,0.6938223520502002,1.5108902640640736,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5542,0.06666666666666667,0.10764243204553911,0.3261445179895068,0.8950577813632065,0.6037380397446639,0.13042795658111572,0.22431254,0.0,0.24294060370009737,1.758697067387402,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5543,0.13333333333333333,0.21671433855450267,0.00566248826037849,0.06210372295834801,0.1434089313038699,0.08375871926546097,0.35714254,0.0,0.011089473114789571,1.9010731354355812,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5544,0.13333333333333333,0.14607683887702272,0.045738182389894,0.18845539421012714,0.18733132596422372,0.07082704454660416,0.0633685,0.0,0.36881964730065997,1.5336692426353693,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5545,0.0,0.0,0.22040487490849844,0.6916084049433466,0.5370119837654889,0.3559274673461914,0.077636376,0.0,0.5716217678242995,1.4283236330375075,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5546,0.13333333333333333,0.16146364806830865,0.3347847330082692,0.8850936388016066,0.5836991072445096,0.027378328144550323,0.34135303,0.0,0.7505139024126366,1.5477281622588634,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5547,0.2,0.16494938517168314,0.057066839306444496,0.23900880257834475,0.34765061280837584,0.5367637872695923,0.089895226,0.0,0.6118143459915611,1.3162733232602477,per_query,4-5,3,0,1.0666666666666667,,0.0,
uniform_mc,5548,0.13333333333333333,0.12279451495375723,0.12495296209445006,0.47596849339846437,0.3667047818209513,0.3546217679977417,0.40182844,0.0,0.23601644487720438,1.5465650614351034,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5549,0.06666666666666667,0.046105120275897894,0.14710458476691543,0.4709055614809046,0.08344499255064157,0.07391411811113358,0.3921359,0.0,0.55463594071189,1.5166145311668515,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5550,0.06666666666666667,0.043668798524938345,0.08794300391986482,0.29104370447163913,0.08158759988882829,0.08654560148715973,0.17010352,0.0,0.5899599697068052,1.5450390139594674,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5551,0.06666666666666667,0.053821216022769555,0.422600722582089,1.229216165837661,0.8347074922775563,0.4503706395626068,0.59929246,0.0,0.7763172130260738,1.440588090568781,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5552,0.0,0.0,0.18281506917862075,0.5498370529700665,0.469771606240776,0.5702718496322632,0.89446974,0.0,0.5161744022503516,1.1955733019858599,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5553,0.0,0.0,0.11271766812865086,0.3901088306980166,0.30196828842084666,0.4697381556034088,0.24493209,0.0,0.6674780915287244,1.3019113978371024,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5554,0.0,0.0,0.04835498695154636,0.22628633575157225,0.27094878308884396,0.17051279544830322,0.33534944,0.0,0.5141187925998053,1.2972690993919969,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5555,0.13333333333333333,0.14217434856550396,0.2156866789636327,0.633795129092267,0.5365030725432055,0.3299686908721924,0.60044795,0.0,0.5592881099210213,1.1213507559150457,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5556,0.0,0.0,0.067238883350406,0.2624776809159877,0.04938661464668188,0.19036932289600372,0.17220402,0.0,0.12782646326950126,1.262231315486133,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5557,0.13333333333333333,0.1587820000431241,0.07367423341165194,0.2579282493155461,0.4952781363748741,0.14016881585121155,0.072577305,0.0,0.6207941144650005,0.8164034187793732,per_query,4-5,3,0,1.0,,1.0,
uniform_mc,5558,0.13333333333333333,0.10517970826141315,0.053124070378592625,0.2130594895507564,0.20892463437164802,0.04805603250861168,0.039036494,0.0,0.4778751487612247,1.4471634132787585,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5559,0.4666666666666667,0.49187450736872895,0.010954379453274151,0.07468980367765825,0.38646246811110535,0.2634485363960266,0.26319706,0.0,0.944606729416856,1.4722127113491297,per_query,4-5,3,0,1.0,,0.0,
uniform_mc,5560,0.06666666666666667,0.17060921827860476,0.12273580368864924,0.3863663934577483,0.21143735802039634,0.257043719291687,0.19634606,0.0,0.2848101265822785,1.4397648926824331,per_query,4-5,3,0,1.0,,1.0,
