method,query_index,recall_at_5,recall_at_10,recall_at_15,recall_at_30,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,periphery_percentile,label
oracle_neighbors,21,0.6,0.7,0.6666666666666666,0.4,0.5454622008450868,0.08750507515577755,0.3688587627373531,0.15077719920150337,0.2931794822216034,88.88888888888889,11
oracle_neighbors,22,1.0,1.0,0.9333333333333333,0.6,0.7179098443622273,0.02311396886548138,0.12315752600064073,0.14017478980325795,0.27506473660469055,74.07407407407408,11
oracle_neighbors,23,0.8,1.0,0.9333333333333333,0.9,0.9285595687588636,0.027169713648853563,0.14486491836060988,0.21999941580169535,0.3567703664302826,46.2962962962963,11
oracle_neighbors,24,0.6,1.0,0.9333333333333333,0.9333333333333333,0.9537904129451286,0.015052829566359907,0.10294543710923927,0.21728352819539068,0.31687474250793457,29.629629629629626,11
oracle_neighbors,25,0.6,0.8,0.8666666666666667,0.9,0.9314805852101772,0.014730037931533,0.09886944240487687,0.18814510971260887,0.07342714816331863,29.629629629629626,11
oracle_neighbors,26,0.6,0.9,0.8666666666666667,0.9666666666666667,0.9772949017504176,0.005768282259099764,0.05257797585361029,0.40001285467842956,0.4926539957523346,53.70370370370371,11
oracle_neighbors,27,0.8,0.9,0.8,0.9666666666666667,0.9777554718820064,0.006016612315554323,0.04789143322498538,0.42102820578576533,0.34623125195503235,50.0,11
oracle_neighbors,28,0.6,1.0,0.8666666666666667,0.9333333333333333,0.955262778074356,0.014480267704247034,0.10477234354987153,0.21314273515288332,0.3923020660877228,25.925925925925924,11
oracle_neighbors,29,0.8,0.9,0.8666666666666667,0.7333333333333333,0.8040372533325849,0.049843097157097734,0.22112453591581202,0.08688501872829575,0.07950194925069809,5.555555555555555,11
oracle_neighbors,30,0.8,0.9,0.6666666666666666,0.3333333333333333,0.4948313437077516,0.10675893864368802,0.40108909623142347,0.27660647265622357,0.18697305023670197,96.29629629629629,11
oracle_neighbors,31,1.0,1.0,0.8,0.43333333333333335,0.5803070460934492,0.09182570625078858,0.3895661854628584,0.20579457924959435,0.20568294823169708,87.03703703703704,11
oracle_neighbors,32,0.8,0.9,0.9333333333333333,0.6666666666666666,0.7659838292661014,0.025841218393866904,0.11947232513592321,0.18170344293140578,0.38333120942115784,74.07407407407408,11
oracle_neighbors,33,0.8,0.9,0.8666666666666667,0.8333333333333334,0.8811174964175819,0.021581405914337583,0.12794410555148736,0.2092132824146863,0.437817245721817,46.2962962962963,11
oracle_neighbors,34,0.8,0.9,0.9333333333333333,0.9,0.9299840097719808,0.01514868164017483,0.10214310663090359,0.2171899824662257,0.32257771492004395,29.629629629629626,11
oracle_neighbors,35,0.8,1.0,0.9333333333333333,0.9,0.9323071422625164,0.008942810421790971,0.07164242617625174,0.17840136952161623,0.4323716461658478,35.18518518518518,11
oracle_neighbors,36,0.4,0.8,0.9333333333333333,0.9333333333333333,0.9548264182517361,0.006782733820253994,0.05231784493060883,0.5209833741984164,0.2692039906978607,87.03703703703704,12
oracle_neighbors,37,0.6,0.9,0.8,0.8333333333333334,0.884956059405785,0.018003458675872826,0.0891863128877616,0.22285139457636208,0.35886260867118835,31.48148148148148,12
oracle_neighbors,38,0.8,0.8,0.8,0.8333333333333334,0.8866171151698032,0.015286166352481948,0.07746802323588016,0.1830984239684263,0.32472822070121765,25.925925925925924,12
oracle_neighbors,39,1.0,0.9,0.8,0.7333333333333333,0.8131391427515215,0.011110394626770916,0.0668522997571807,0.08734554599674373,0.32732632756233215,20.37037037037037,12
oracle_neighbors,40,0.6,1.0,0.9333333333333333,0.7,0.7872129653731906,0.015720263559659536,0.09054117986698869,0.11812223566942491,0.2538098692893982,7.4074074074074066,12
oracle_neighbors,41,1.0,0.9,0.8,0.7666666666666667,0.8100308339175688,0.03867832853398474,0.17181664327678062,0.13385443416660806,0.2905192971229553,12.962962962962962,12
oracle_neighbors,42,0.6,0.8,0.6666666666666666,0.7333333333333333,0.8122352187621281,0.035857873954107715,0.14079098839474669,0.18912835874486164,0.2711259424686432,46.2962962962963,12
oracle_neighbors,43,0.8,0.7,0.7333333333333333,0.7333333333333333,0.8137092809650057,0.012011332739962178,0.05046122099257844,0.1466787718312682,0.2271207720041275,53.70370370370371,12
oracle_neighbors,44,0.6,0.7,0.7333333333333333,1.0,1.0,0.014216562138041929,0.06957513598336319,0.5122283144245964,0.49661386013031006,87.03703703703704,12
oracle_neighbors,45,1.0,0.8,0.9333333333333333,0.7333333333333333,0.8108314392939058,0.0009882558416862404,0.019041050353316297,0.33443078203457177,0.191974937915802,68.51851851851852,12
oracle_neighbors,46,0.4,0.8,0.9333333333333333,0.8333333333333334,0.8808783309493612,0.0007859883918411526,0.016069285082770134,0.4995514335404806,0.5465038418769836,81.48148148148148,12
oracle_neighbors,47,0.6,0.9,0.9333333333333333,0.8333333333333334,0.8808783309493612,0.0013713533429100169,0.02241184332189382,0.4948405675862948,0.4835401177406311,79.62962962962963,12
oracle_neighbors,48,0.8,0.9,0.9333333333333333,0.8333333333333334,0.8824859720506245,0.0024645336346590316,0.03227012487895081,0.36993950335971626,0.6810422539710999,62.96296296296296,12
oracle_neighbors,49,1.0,1.0,0.9333333333333333,0.9333333333333333,0.954339265938578,0.016207977465924516,0.10025805795646707,0.28347623380193065,0.4163936674594879,40.74074074074074,12
oracle_neighbors,50,1.0,0.9,0.8666666666666667,0.8333333333333334,0.8849881173936083,0.022667812126768404,0.10561173431809052,0.26202455168928346,0.5930379033088684,25.925925925925924,12
oracle_neighbors,51,0.6,0.5,0.4,0.5666666666666667,0.6552118762423693,0.23273956077209967,0.6200558980664327,0.5210386501376206,0.30111438035964966,12.962962962962962,12
oracle_neighbors,52,0.8,0.8,0.9333333333333333,0.8666666666666667,0.9075155262732993,0.008226449196759947,0.04560214063390442,0.5083146848927088,0.8840184211730957,100.0,12
oracle_neighbors,53,0.6,0.5,0.6666666666666666,0.9666666666666667,0.9777554718820064,0.014481009573905041,0.08781686120661353,0.25517668299257695,0.34391117095947266,51.85185185185185,12
oracle_neighbors,54,1.0,1.0,0.8666666666666667,0.7,0.783015786073895,0.04571648434373333,0.1855419989819124,0.149076193496109,0.4296187460422516,98.14814814814815,13
oracle_neighbors,55,0.8,0.8,0.7333333333333333,0.9,0.9230001321023782,0.022872387937873762,0.12520606266464293,0.6341556630608537,0.639561653137207,44.44444444444444,13
oracle_neighbors,56,0.8,0.9,0.8666666666666667,0.9,0.9286239538209231,0.010873020272647596,0.09481757396577152,0.8166037521949052,0.7168027758598328,29.629629629629626,13
oracle_neighbors,57,0.6,0.9,0.9333333333333333,0.9,0.9332548647072635,0.0047354056899838876,0.05610588563579759,0.7082207754434457,0.7318671345710754,12.962962962962962,13
oracle_neighbors,58,0.4,0.8,0.8,0.9666666666666667,0.9772949017504176,0.004442306604699422,0.0499704965909608,0.4233997712069538,0.3741615414619446,12.962962962962962,13
oracle_neighbors,59,1.0,0.9,0.8666666666666667,0.8,0.8505743150045305,0.021320075360171165,0.12183119915516617,0.34902469859597046,0.5116355419158936,44.44444444444444,13
oracle_neighbors,60,1.0,0.8,0.8,0.8333333333333334,0.8779262680206201,0.025363573201450662,0.10336384802808982,0.4201465791862642,0.6945896744728088,88.88888888888889,13
oracle_neighbors,61,1.0,1.0,0.8666666666666667,0.8333333333333334,0.884158795384737,0.013172293321712719,0.06260970464106896,0.37912020892199577,0.822087287902832,98.14814814814815,13
oracle_neighbors,62,1.0,0.9,0.7333333333333333,0.7,0.7755217967152047,0.05693907338921751,0.2622122505834537,0.14173537522020352,0.3568829596042633,77.77777777777779,13
oracle_neighbors,63,0.6,0.8,1.0,0.8666666666666667,0.9087783225915025,0.016099971967113096,0.08300609367494105,0.36443496681579196,0.637033224105835,88.88888888888889,13
oracle_neighbors,64,0.8,0.7,0.8,0.8333333333333334,0.8851909126334763,0.032873287185943977,0.1567452245592959,0.28942000665595263,0.5361080765724182,55.55555555555556,13
oracle_neighbors,65,0.4,0.6,0.8,0.9333333333333333,0.9541614731507907,0.021874512605764087,0.13020840522380653,0.5937739340720304,0.5836846828460693,44.44444444444444,13
oracle_neighbors,66,0.4,0.7,0.8666666666666667,0.9666666666666667,0.9777554718820064,0.006821032793340047,0.07539296929139716,0.7657360950243559,0.5648327469825745,9.25925925925926,13
oracle_neighbors,67,0.6,0.6,0.8666666666666667,0.9333333333333333,0.9545339282879746,0.0020892302847622555,0.03355991541147331,0.36428298239481344,0.17881372570991516,3.7037037037037033,13
oracle_neighbors,68,0.8,0.7,0.8,0.9333333333333333,0.9540733581563857,0.0036685350028571435,0.04311709415694243,0.1395826586842024,0.3715156018733978,27.77777777777778,13
oracle_neighbors,69,1.0,0.7,0.6666666666666666,0.8666666666666667,0.9006086510407129,0.01940151625449421,0.11423047361658367,0.3552343810498183,0.4512767195701599,46.2962962962963,13
oracle_neighbors,70,0.6,0.9,0.8,0.8,0.8489635857490474,0.02241670670892525,0.10072137817813535,0.30996262587673906,0.33313047885894775,77.77777777777779,13
oracle_neighbors,71,1.0,0.8,0.7333333333333333,0.6,0.7090610296637552,0.07887858183178785,0.3437576190575875,0.24448726615409697,0.5965576171875,66.66666666666666,13
oracle_neighbors,72,0.4,0.8,0.9333333333333333,0.8333333333333334,0.8870776853013921,0.014297839865136762,0.10141110414178756,0.3096499740400318,0.40907996892929077,85.18518518518519,14
oracle_neighbors,73,0.4,0.9,0.9333333333333333,0.9333333333333333,0.9554993928252571,0.016992194821298174,0.11760485655817211,0.14744541739672407,0.06084125116467476,16.666666666666664,14
oracle_neighbors,74,0.4,0.7,0.8666666666666667,0.9333333333333333,0.9534913342081776,0.010890606156693143,0.07568226351840528,0.09288196369519379,0.24609486758708954,74.07407407407408,14
oracle_neighbors,75,0.6,0.8,0.9333333333333333,0.9,0.9319169450327971,0.02852607045468499,0.15243519999197486,0.2092707646411153,0.3389681875705719,40.74074074074074,14
oracle_neighbors,76,0.2,0.5,0.9333333333333333,0.9666666666666667,0.9775315165013186,0.013441984170277785,0.10545636056040425,0.2966737387813613,0.20684097707271576,44.44444444444444,14
oracle_neighbors,77,0.4,0.8,0.8666666666666667,1.0,1.0,0.01610611708390008,0.10203874368949944,0.29575675013837166,0.08470168709754944,31.48148148148148,14
oracle_neighbors,78,0.4,0.8,0.8,0.9,0.9290985273386317,0.06930998235350469,0.28544656112945177,0.15153254742473032,0.2535805106163025,12.962962962962962,14
oracle_neighbors,79,0.2,0.8,0.8,0.8666666666666667,0.9098386587638351,0.013579870491570126,0.09848220338174696,0.24791059364661194,0.3575299382209778,85.18518518518519,14
oracle_neighbors,80,0.4,0.7,0.8,0.9,0.9283082752247858,0.05061464976856633,0.20209636039897594,0.2645913924573516,0.2917732000350952,38.88888888888889,14
oracle_neighbors,81,0.6,0.8,0.8,0.9,0.9319169450327971,0.05292651008346762,0.21653637737963438,0.22038004922054047,0.2811264097690582,29.629629629629626,14
oracle_neighbors,82,0.2,0.7,0.9333333333333333,1.0,1.0,0.013673504067145369,0.09922629332703235,0.3710818477123999,0.4282720983028412,64.81481481481481,14
oracle_neighbors,83,0.4,0.8,0.9333333333333333,0.9666666666666667,0.9775315165013186,0.01800717280306164,0.11134680467164074,0.20605494509141078,0.11340945959091187,31.48148148148148,14
oracle_neighbors,84,0.4,0.8,0.8666666666666667,0.9333333333333333,0.9554993928252571,0.015896285504493176,0.10496730550914937,0.22896103223454006,0.4159102737903595,64.81481481481481,14
oracle_neighbors,85,0.6,0.8,0.9333333333333333,0.9,0.9320947378205844,0.040691205489563,0.18654529325498234,0.2846946844672908,0.2608010470867157,55.55555555555556,14
oracle_neighbors,86,0.0,0.7,0.8,0.9666666666666667,0.9779678763239384,0.023234840971040067,0.1320039775717069,0.30964013800231177,0.1350594311952591,51.85185185185185,14
oracle_neighbors,87,0.2,0.8,0.8666666666666667,1.0,1.0,0.013611784520658404,0.1005134238240094,0.26104317256448606,0.13133326172828674,38.88888888888889,14
oracle_neighbors,88,0.6,0.8,0.8666666666666667,0.7333333333333333,0.8170616950733729,0.07076613158515249,0.2733636135811128,0.22439218037785572,0.11506369709968567,0.0,14
oracle_neighbors,89,0.2,0.6,0.8666666666666667,1.0,1.0,0.02294740800182669,0.12962374308082858,0.4015650593861427,0.37423571944236755,64.81481481481481,14
oracle_neighbors,90,0.6,0.9,0.8666666666666667,0.6333333333333333,0.7322991367792333,0.010222190253639055,0.07427316556167432,0.1685960519677475,0.12947987020015717,66.66666666666666,15
oracle_neighbors,91,0.8,0.9,0.9333333333333333,0.9333333333333333,0.9547998360701668,0.03676056640325035,0.15288994439021905,0.03217850061999013,0.045855097472667694,3.7037037037037033,15
oracle_neighbors,92,1.0,0.9,0.9333333333333333,0.9666666666666667,0.9779678763239384,0.02157713314696978,0.09544088547034249,0.1294036474753104,0.24283647537231445,9.25925925925926,15
oracle_neighbors,93,0.8,1.0,1.0,0.8333333333333334,0.8870776853013921,0.027049556527733772,0.11074606715887941,0.11359868959913605,0.2770719528198242,16.666666666666664,15
oracle_neighbors,94,0.8,0.7,1.0,0.8333333333333334,0.8864047107278712,0.043104478090915194,0.19083113019862985,0.13046711509357695,0.2713732421398163,37.03703703703704,15
oracle_neighbors,95,0.8,0.9,0.8666666666666667,0.8666666666666667,0.9082590416161453,0.026179559434599296,0.12975464135787051,0.17420724541992613,0.34052038192749023,72.22222222222221,15
oracle_neighbors,96,0.8,0.9,0.9333333333333333,0.8333333333333334,0.8844847671051966,0.006613765851059131,0.06000530552697153,0.08998324024286466,0.4610252380371094,94.44444444444444,15
oracle_neighbors,97,0.6,0.9,1.0,0.9333333333333333,0.9540733581563857,0.013268153223355762,0.07159395961647352,0.2157598376360007,0.23743394017219543,90.74074074074075,15
oracle_neighbors,98,0.8,0.9,0.9333333333333333,0.7666666666666667,0.8312655700040152,0.012583621676511817,0.08156563690797133,0.20668133186984866,0.2522345781326294,48.148148148148145,15
oracle_neighbors,99,0.6,0.9,0.9333333333333333,0.8666666666666667,0.9097503759019745,0.019962276878110367,0.11435108379086975,0.34733963658739575,0.06733115017414093,72.22222222222221,15
oracle_neighbors,100,1.0,0.9,0.8666666666666667,0.9333333333333333,0.9557233482059448,0.010289576126346034,0.06591694249739183,0.07062166019745073,0.07462277263402939,42.592592592592595,15
oracle_neighbors,101,0.8,0.8,1.0,0.9333333333333333,0.9554993928252571,0.014045957049168483,0.0734643897206183,0.21141044356306984,0.20908570289611816,31.48148148148148,15
oracle_neighbors,102,0.8,0.9,1.0,0.8333333333333334,0.8864928257222762,0.03411834482070818,0.1308782509422658,0.09368783535355349,0.2524535059928894,11.11111111111111,15
oracle_neighbors,103,0.4,0.8,0.8666666666666667,0.9333333333333333,0.9531173349537116,0.07046279454849386,0.27024674630483286,0.17935111713440466,0.10613714903593063,0.0,15
oracle_neighbors,104,0.6,0.9,0.9333333333333333,0.7333333333333333,0.812472817453513,0.0182714165592841,0.12401528041305607,0.1873535170500496,0.44024911522865295,42.592592592592595,15
oracle_neighbors,105,0.8,0.8,0.8666666666666667,0.6333333333333333,0.738823329527859,0.011916319409472563,0.08606446518241596,0.2536206721910565,0.1758030503988266,66.66666666666666,15
oracle_neighbors,106,0.6,0.9,0.8666666666666667,0.6,0.7026483241746951,0.007252757369346375,0.05275489029215559,0.14599023215361448,0.06889064610004425,72.22222222222221,15
oracle_neighbors,107,0.6,1.0,0.8666666666666667,0.8333333333333334,0.8801170531513267,0.02083091293587542,0.11620458209340943,0.09158239205861932,0.32277753949165344,37.03703703703704,15
oracle_neighbors,108,1.0,0.6,0.6666666666666666,0.9,0.9167067316928541,0.009745119859991186,0.0778604395671798,0.43021352823151954,0.6727800965309143,66.66666666666666,16
oracle_neighbors,109,0.6,0.8,0.8666666666666667,0.7666666666666667,0.8310215783344637,0.0019387614435688104,0.025269067558242972,0.1514969259744155,0.35640496015548706,50.0,16
oracle_neighbors,110,0.2,0.9,0.9333333333333333,0.7333333333333333,0.8042472706898627,0.0013188463584931638,0.022213317510174017,0.463800872885278,0.29329168796539307,35.18518518518518,16
oracle_neighbors,111,0.4,0.9,0.8,0.6,0.7081149259171098,0.011852979352294686,0.06523380919629124,0.21804988560105865,0.34127727150917053,20.37037037037037,16
oracle_neighbors,112,0.8,0.7,0.8666666666666667,0.6333333333333333,0.7308607870708191,0.0035094303863868006,0.04515210491741243,0.5369318044732727,0.5020622611045837,20.37037037037037,16
oracle_neighbors,113,1.0,0.6,0.6666666666666666,0.7,0.744829494025462,0.014418064367063802,0.09839293094064094,0.17325972514924393,0.40597206354141235,3.7037037037037033,16
oracle_neighbors,114,0.6,0.5,0.4666666666666667,0.7333333333333333,0.7576156467553106,0.04899847623107185,0.19397157447884505,0.1440331941581758,0.22748121619224548,3.7037037037037033,16
oracle_neighbors,115,0.8,0.8,0.8666666666666667,0.8666666666666667,0.9093222134193858,0.005546118580199854,0.035295178352060835,0.01994277554009062,0.3513704836368561,81.48148148148148,16
oracle_neighbors,116,0.8,0.8,0.7333333333333333,0.8333333333333334,0.8837839970815561,0.009466987551548678,0.06304788801979887,0.6093270585434704,0.8092195987701416,79.62962962962963,16
oracle_neighbors,117,0.4,1.0,0.9333333333333333,0.9,0.9325437570134175,0.0007374222175947837,0.009907144941396658,0.1840986619563988,0.33718541264533997,83.33333333333334,16
oracle_neighbors,118,0.6,1.0,1.0,0.9333333333333333,0.9554993928252571,0.0010895978551800835,0.009839113921497035,0.19869896337167894,0.33891960978507996,83.33333333333334,16
oracle_neighbors,119,0.0,0.9,1.0,0.9333333333333333,0.9554993928252571,0.0010516952306296437,0.010770682867762088,0.2508102665429178,0.3086557984352112,83.33333333333334,16
oracle_neighbors,120,0.4,0.7,0.8666666666666667,0.9333333333333333,0.9554993928252571,0.01387604665764203,0.06165475233046778,0.1708550246929738,0.3494113087654114,81.48148148148148,16
oracle_neighbors,121,1.0,0.6,0.5333333333333333,0.9,0.9330182499563624,0.03710184108555517,0.16659363188158613,0.12625999376297237,0.46958038210868835,48.148148148148145,16
oracle_neighbors,122,1.0,0.7,0.7333333333333333,0.8333333333333334,0.8739092769831773,0.02529255038242345,0.10939445352431741,0.13979201982484618,0.3993946611881256,20.37037037037037,16
oracle_neighbors,123,0.8,0.7,0.7333333333333333,0.7666666666666667,0.8152178363197016,0.027448309448790363,0.13794695436110174,0.2307223094031215,0.5138310194015503,5.555555555555555,16
oracle_neighbors,124,1.0,0.8,0.8666666666666667,0.8666666666666667,0.9100626141445228,0.009420062803438127,0.06982916082591097,0.3236525805720153,0.6018402576446533,25.925925925925924,16
oracle_neighbors,125,1.0,0.8,1.0,0.8,0.8560316032237388,0.0017590855700486293,0.03235831671900698,0.24736341160632996,0.5059023499488831,62.96296296296296,16
oracle_neighbors,126,0.8,1.0,1.0,0.6666666666666666,0.7609248433313626,0.007208411330747649,0.04125280870316518,0.2041503800673331,0.3996184170246124,74.07407407407408,17
oracle_neighbors,127,0.8,1.0,0.8,0.8333333333333334,0.8812807186430458,0.029628779838686434,0.1325868986473186,0.18232763136745694,0.3694860339164734,48.148148148148145,17
oracle_neighbors,128,0.8,0.9,0.8,0.8333333333333334,0.8785900583899463,0.013023980872926211,0.07382369533858796,0.16492132253585193,0.37326881289482117,48.148148148148145,17
oracle_neighbors,129,0.4,0.8,0.7333333333333333,0.7333333333333333,0.8075326798916805,0.01883161743839377,0.09033935831007235,0.1706471544523874,0.2588053345680237,40.74074074074074,17
oracle_neighbors,130,0.8,0.9,0.9333333333333333,0.8333333333333334,0.8860322555906873,0.006261576025112785,0.04273639058211141,0.18383159569000612,0.4039398431777954,64.81481481481481,17
oracle_neighbors,131,0.8,0.9,0.7333333333333333,0.8666666666666667,0.9046290785763141,0.014570866364349748,0.05858668711379861,0.1952233760192558,0.427383691072464,64.81481481481481,17
oracle_neighbors,132,0.6,0.7,0.8,0.9,0.9297334722097237,0.061388282409312586,0.23250203621423626,0.26859973089495837,0.23489102721214294,27.77777777777778,17
oracle_neighbors,133,0.8,1.0,0.7333333333333333,0.6333333333333333,0.7387055045267958,0.014357893310809522,0.04384933745033799,0.11274638485735432,0.43026602268218994,94.44444444444444,17
oracle_neighbors,134,0.8,0.9,0.9333333333333333,0.8,0.8583656335612779,0.006729180029216522,0.042500649052229084,0.1647153323292459,0.0909322053194046,68.51851851851852,17
oracle_neighbors,135,0.8,0.7,0.8,0.9,0.9309934328970191,0.04636157977699856,0.21538494081260728,0.18065405531472392,0.10406067222356796,48.148148148148145,17
oracle_neighbors,136,0.6,0.8,0.7333333333333333,0.9333333333333333,0.9538383370612389,0.04299005628769931,0.17161858482707942,0.08849319586267276,0.031399205327034,7.4074074074074066,17
oracle_neighbors,137,1.0,0.9,0.8666666666666667,0.9333333333333333,0.9538383370612389,0.0199757766948111,0.09293418740946251,0.050337333645204846,0.1991996020078659,5.555555555555555,17
oracle_neighbors,138,0.8,0.8,0.8666666666666667,0.8666666666666667,0.9077394816539871,0.020929312372368166,0.1077777319654078,0.07503282486325345,0.07846742123365402,0.0,17
oracle_neighbors,139,0.8,0.7,1.0,0.7666666666666667,0.8381217654389626,0.012989819785888713,0.09134367620747495,0.12482638441463893,0.2436509132385254,3.7037037037037033,17
oracle_neighbors,140,0.6,0.9,0.8666666666666667,0.7333333333333333,0.8083871727379562,0.012465707241658422,0.06311752371448846,0.3668073273972548,0.36817342042922974,22.22222222222222,17
oracle_neighbors,141,1.0,0.8,0.9333333333333333,0.8333333333333334,0.8755928781622817,0.008900117283365906,0.04910151594284448,0.28306273257563697,0.6321573257446289,27.77777777777778,17
oracle_neighbors,142,0.8,0.6,0.8,0.9333333333333333,0.9552869883833249,0.01785875033002936,0.10701977053235626,0.11238737272142973,0.15053170919418335,61.111111111111114,17
oracle_neighbors,143,1.0,0.8,0.9333333333333333,0.9333333333333333,0.9554993928252571,0.021708947543686487,0.12582268385795728,0.13533755453921636,0.3278712034225464,57.407407407407405,17
oracle_neighbors,144,0.8,0.8,0.9333333333333333,0.7,0.787404349540794,0.009832280634907837,0.04115957926904099,0.23688912213578758,0.5161004066467285,79.62962962962963,18
oracle_neighbors,145,0.4,0.5,0.6666666666666666,0.9333333333333333,0.9545339282879746,0.00778867748232546,0.07470378840014613,0.30639056196214565,0.5303363800048828,53.70370370370371,18
oracle_neighbors,146,0.8,0.7,0.8666666666666667,0.9,0.9280958707828536,0.004611486109554581,0.04062032092694515,0.4683034744992419,0.4930225908756256,77.77777777777779,18
oracle_neighbors,147,0.6,0.6,0.7333333333333333,0.9,0.9283580460387308,0.008742673216505011,0.06473524937278137,0.4567942144274851,0.5011217594146729,77.77777777777779,18
oracle_neighbors,148,0.2,0.5,0.8,0.9333333333333333,0.9526489171432685,0.01653104847258721,0.09361720968924507,0.5881583553480887,0.27950963377952576,55.55555555555556,18
oracle_neighbors,149,0.6,0.6,0.8,0.7666666666666667,0.8402832386674047,0.012687891084592994,0.07470962716933699,0.3642454228804573,0.22327785193920135,51.85185185185185,18
oracle_neighbors,150,0.8,1.0,0.8666666666666667,0.8666666666666667,0.9016063713456928,0.007501564456019609,0.034595894385110904,0.38654891514043094,0.8234503269195557,90.74074074074075,18
oracle_neighbors,151,0.8,0.8,0.8666666666666667,0.8666666666666667,0.9079995935806908,0.00956659699479638,0.04209093938016564,0.4154863156150283,0.8681051135063171,94.44444444444444,18
oracle_neighbors,152,0.6,0.9,0.9333333333333333,0.7,0.7878850038275794,0.0077183418258694415,0.04398640695585259,0.13962002652319297,0.1382976770401001,59.25925925925925,18
oracle_neighbors,153,0.6,0.8,0.9333333333333333,0.8,0.8598894789140034,0.0062972671742590955,0.040180795098091096,0.4280377990477325,0.342408686876297,64.81481481481481,18
oracle_neighbors,154,0.2,0.4,0.7333333333333333,0.9,0.9258638567850863,0.02843605343991762,0.15655296625934173,0.2607484942480635,0.3066176772117615,3.7037037037037033,18
oracle_neighbors,155,0.4,0.9,0.7333333333333333,0.9,0.9320947378205844,0.0013857861827371706,0.03148312001381978,0.252742040779435,0.19939221441745758,29.629629629629626,18
oracle_neighbors,156,1.0,0.9,0.7333333333333333,0.9333333333333333,0.9552869883833249,0.0013474778477225284,0.030214300444158883,0.29126393155858055,0.224147766828537,25.925925925925924,18
oracle_neighbors,157,0.6,1.0,0.8,0.9333333333333333,0.9554993928252571,0.0014175360549213128,0.03600262020259128,0.3571923700783256,0.2740112245082855,20.37037037037037,18
oracle_neighbors,158,0.6,0.8,0.8,0.9333333333333333,0.9557233482059448,0.003659514016729871,0.04465982017085984,0.3702701130266115,0.5484191179275513,12.962962962962962,18
oracle_neighbors,159,0.6,0.8,0.9333333333333333,0.6,0.7174291900754418,0.01753746100691057,0.11366830256825883,0.13558701841604848,0.3743768632411957,27.77777777777778,18
oracle_neighbors,160,0.4,0.8,0.9333333333333333,0.7,0.7866750937910528,0.005921405296284947,0.04154708382021133,0.1400369843005464,0.27898937463760376,59.25925925925925,18
oracle_neighbors,161,0.6,0.9,0.9333333333333333,0.8333333333333334,0.8797880789232648,0.023418398393400295,0.15322907693634572,0.037373670734457715,0.2148428112268448,11.11111111111111,18
oracle_neighbors,162,0.6,0.5,0.6,0.9,0.9273597464230995,0.04264872808538879,0.17892417663049995,0.15089491025719645,0.09084400534629822,75.92592592592592,19
oracle_neighbors,163,0.6,0.6,0.6,0.6,0.708837168716302,0.1608667922112491,0.4411411805257246,0.3797946256941973,0.19989581406116486,31.48148148148148,19
oracle_neighbors,164,0.2,0.4,0.6,0.5333333333333333,0.5143595850310556,0.3052902830619511,1.4088910248148288,0.7112414691654363,0.1585964411497116,100.0,19
oracle_neighbors,165,0.6,0.7,0.7333333333333333,0.5,0.6359798190205295,0.22532143181046654,1.0538143388964205,0.5497277864585719,0.24800638854503632,22.22222222222222,19
oracle_neighbors,166,0.4,0.5,0.7333333333333333,0.7333333333333333,0.8070956886138816,0.10326096130172516,0.30761042017201357,0.3136564292619618,0.33524757623672485,0.0,19
oracle_neighbors,167,0.4,0.5,0.4666666666666667,0.8666666666666667,0.8978022014949758,0.12744993037242885,0.38989948691174275,0.36899449806145307,0.17516015470027924,22.22222222222222,19
oracle_neighbors,168,0.0,0.3,0.5333333333333333,0.8333333333333334,0.8754329370668755,0.11221483443245102,0.3895497156640639,0.14819024688025112,0.2422114759683609,51.85185185185185,19
oracle_neighbors,169,0.4,0.6,0.6666666666666666,0.8333333333333334,0.8843613054129877,0.031240672511722332,0.14053350158415306,0.1502485476574484,0.10991984605789185,64.81481481481481,19
oracle_neighbors,170,0.2,0.5,0.6666666666666666,0.7333333333333333,0.8075467328562531,0.03654313811543425,0.17842379111325732,0.13976347884616167,0.081997811794281,74.07407407407408,19
oracle_neighbors,171,0.4,0.5,0.5333333333333333,0.8333333333333334,0.8852791954953368,0.04732199222416243,0.2089830543181187,0.11472975880183793,0.19596204161643982,64.81481481481481,19
oracle_neighbors,172,0.4,0.3,0.5333333333333333,0.8333333333333334,0.878360432691533,0.09783653566203082,0.31669148186848695,0.39901674833917977,0.17676298320293427,55.55555555555556,19
oracle_neighbors,173,0.6,0.5,0.4666666666666667,0.7666666666666667,0.8220961030898136,0.29337573044239634,0.7841040011145655,0.48981627561106295,0.19561219215393066,22.22222222222222,19
oracle_neighbors,174,0.0,0.5,0.6,0.5666666666666667,0.5723412224799894,0.08103891183566707,0.39804955440138123,0.36042452109961115,0.5463374257087708,100.0,19
oracle_neighbors,175,0.2,0.5,0.4,0.23333333333333334,0.39226102087540937,0.6360991823449147,2.880838719018575,0.8191159916652647,0.46436673402786255,42.592592592592595,19
oracle_neighbors,176,0.4,0.5,0.6666666666666666,0.7333333333333333,0.7918966616325215,0.11301235497257599,0.3892958225763929,0.21913741608781273,0.21424348652362823,0.0,19
