split,group,n,recall5,recall15,within_recall5,within_recall15,log_radius5,log_radius15,abs_log_radius5,abs_log_radius15,within_log_radius15,within_abs_log_radius15,wrong_turn15,wrong_branch15,bridge_near_recall15,bridge_edge_loss15,bridge_true_edges15,bridge_cross_edge_loss15,bridge_cross_true_edges15,log_radius15_q10,log_radius15_q90,scale,method,condition,stage
reference,B_branch_6,212,1.0,1.0,1.0,1.0,-9.971059617388682e-16,6.975552211323973e-16,7.0027840968337875e-15,3.843885377711624e-15,6.975552211323973e-16,3.843885377711624e-15,0.0,0.0,,,0,,0,-5.218048215738249e-15,7.083222897108475e-15,1.0000000000000002,pca,disconnected,1.0
query,all,1333,1.0,1.0,1.0,1.0,-6.251563407980596e-16,-2.1763036484215725e-16,1.0444092036154967e-14,5.295172485865986e-15,-2.1763036484215725e-16,5.295172485865986e-15,0.0,0.0,,,0,,0,-8.770761894538775e-15,8.215650382226125e-15,1.0000000000000002,pca,disconnected,1.0
query,internal,1333,1.0,1.0,1.0,1.0,-6.251563407980596e-16,-2.1763036484215725e-16,1.0444092036154967e-14,5.295172485865986e-15,-2.1763036484215725e-16,5.295172485865986e-15,0.0,0.0,,,0,,0,-8.770761894538775e-15,8.215650382226125e-15,1.0000000000000002,pca,disconnected,1.0
query,A_spiral,667,1.0,1.0,1.0,1.0,-9.327870809596503e-16,-2.385231775544539e-16,1.5077727505644e-14,7.438494264988552e-15,-2.385231775544539e-16,7.438494264988552e-15,0.0,0.0,,,0,,0,-1.2145839889399284e-14,1.1990408665951618e-14,1.0000000000000002,pca,disconnected,1.0
query,B_tree,666,1.0,1.0,1.0,1.0,-3.1706369261820824e-16,-1.9670618154020242e-16,5.8034991560510884e-15,3.148632505873868e-15,-1.9670618154020242e-16,3.148632505873868e-15,0.0,0.0,,,0,,0,-5.218048215738249e-15,4.6629367034256464e-15,1.0000000000000002,pca,disconnected,1.0
query,B_branch_0,90,1.0,1.0,1.0,1.0,-9.313537595466942e-16,3.7007434154157313e-17,6.49727185633412e-15,3.930189507173053e-15,3.7007434154157313e-17,3.930189507173053e-15,0.0,0.0,,,0,,0,-5.784261958297082e-15,5.639932965095786e-15,1.0000000000000002,pca,disconnected,1.0
query,B_branch_1,85,1.0,1.0,1.0,1.0,5.74703683335215e-17,6.269494727294613e-17,4.211010625166478e-15,2.1473019440985383e-15,6.269494727294613e-17,2.1473019440985383e-15,0.0,0.0,,,0,,0,-3.663735981263024e-15,3.4638958368304844e-15,1.0000000000000002,pca,disconnected,1.0
query,B_branch_2,85,1.0,1.0,1.0,1.0,3.853126967816534e-16,-9.143013143975637e-18,4.510117769447842e-15,2.187792430878985e-15,-9.143013143975637e-18,2.187792430878985e-15,0.0,0.0,,,0,,0,-3.0642155479654365e-15,3.330669073875464e-15,1.0000000000000002,pca,disconnected,1.0
query,B_branch_3,106,1.0,1.0,1.0,1.0,2.859347978515407e-16,-1.413963286079295e-16,6.077947369716775e-15,3.1829884639960857e-15,-1.413963286079295e-16,3.1829884639960857e-15,0.0,0.0,,,0,,0,-5.273559366969508e-15,5.995204332975828e-15,1.0000000000000002,pca,disconnected,1.0
query,B_branch_4,97,1.0,1.0,1.0,1.0,2.975855529921713e-17,3.571026635907662e-16,4.0448744010570135e-15,2.4905621665817927e-15,3.571026635907662e-16,2.4905621665817927e-15,0.0,0.0,,,0,,0,-3.885780586188056e-15,4.218847493575586e-15,1.0000000000000002,pca,disconnected,1.0
