method,query_index,recall_at_15,ndcg,fuzzy_weighted_mse,fuzzy_weighted_bce,local_displacement,repulsion_accumulation_score,density_log_distortion,collapse_rate,global_periphery_percentile,latency_seconds,latency_scope
no_repulsion,4080,0.06666666666666667,0.05135849223864361,0.25341270801478644,0.6741041929664837,0.5200596544300999,0.1758102923631668,0.17427701,0.0,0.8183136607178826,0.10058657638728619,per_query
no_repulsion,4081,0.0,0.0,0.3967012882567987,1.0675297255243228,0.2890330404480397,0.3066079914569855,0.067806065,0.0,0.3758208113443178,0.07852745987474918,per_query
no_repulsion,4082,0.13333333333333333,0.12106762880569233,0.032065987964000904,0.16474741871098106,0.21055104275485778,0.3163594603538513,0.2984609,0.0,0.9732103291302421,0.09213974699378014,per_query
no_repulsion,4083,0.0,0.0,0.21245785959798433,0.582840568184097,0.5507494072395704,0.24757996201515198,0.06521735,0.0,0.23582967409257544,0.0921431202441454,per_query
no_repulsion,4084,0.4,0.4031522071517691,0.0008114184278857676,0.01356304735842731,0.7040634774082704,0.2280707061290741,0.43685883,0.0,0.9540345647182049,0.09521641582250595,per_query
no_repulsion,4085,0.26666666666666666,0.26490212350351694,0.048987105226038274,0.1770986289046867,0.3068248212059819,0.17272168397903442,0.15441059,0.0,0.7820569633001652,0.10151776019483805,per_query
no_repulsion,4086,0.4666666666666667,0.5324374924279253,0.00023135781500834566,0.008314702451297,0.37051607130581354,0.4710635840892792,0.2821824,0.0,0.995770051967933,0.08607149310410023,per_query
no_repulsion,4087,0.2,0.15823584225226187,0.03581374657053092,0.1337006508483386,0.2594194941176012,0.32525110244750977,0.2625171,0.0,0.9944003545099304,0.08620840217918158,per_query
no_repulsion,4088,0.2,0.15619447406355377,0.3949018297717468,1.4569590991849486,0.44337656530660696,0.49486809968948364,0.26121348,0.0,0.24138903436329212,0.09546878468245268,per_query
no_repulsion,4089,0.06666666666666667,0.04481043185393461,0.15891931705849996,0.4652525662070555,0.1671786100846971,0.04785605147480965,0.41748187,0.0,0.9194698465133143,0.08172266744077206,per_query
no_repulsion,4090,0.0,0.0,0.20877604563631044,0.5881909181879196,0.2701062002255855,0.2418479472398758,0.14387566,0.0,0.12685815574265802,0.09076481964439154,per_query
no_repulsion,4091,0.0,0.0,0.26023257413437806,0.7651489548417948,0.6128418752329069,0.453701913356781,0.20258209,0.0,0.41195665310397617,0.09181097242981195,per_query
no_repulsion,4092,0.13333333333333333,0.2313814480163251,0.11243902063736301,0.3465994299928232,0.11428370643943665,0.18839122354984283,0.04250318,0.0,0.9901704064778633,0.10246966779232025,per_query
no_repulsion,4093,0.2,0.277486568292223,0.010460324393077175,0.07477761818076069,0.5397969325626945,0.40506085753440857,0.51768416,0.0,0.9844096201103815,0.08187161944806576,per_query
no_repulsion,4094,0.0,0.0,0.3870925909818969,1.097112474446364,0.6819364240557212,0.21297170221805573,0.8891293,0.0,0.6281271401522781,0.08773270808160305,per_query
no_repulsion,4095,0.06666666666666667,0.07347739090382172,0.1294862994001245,0.408144048761189,0.11355198317009486,0.378823846578598,0.2748161,0.0,0.1644845506183781,0.09488364681601524,per_query
no_repulsion,4096,0.13333333333333333,0.1044410282626587,0.04836747619288097,0.18356000179195064,0.7593432211624896,0.37352409958839417,0.6725128,0.0,0.9481932079120171,0.048908491618931293,per_query
no_repulsion,4097,0.0,0.0,0.12281729097395111,0.3899531032230905,0.11239961133130032,0.35086241364479065,0.3263162,0.0,0.6087096644241228,0.04162354953587055,per_query
no_repulsion,4098,0.06666666666666667,0.04481043185393461,0.16036886794019953,0.5550424975224884,0.1597153313173818,0.1645524799823761,0.5034477,0.0,0.3812996011763284,0.07797349244356155,per_query
no_repulsion,4099,0.2,0.20659116218605333,0.051420473605740855,0.19185088086756766,0.11210875319842344,0.2584383487701416,0.24148932,0.0,0.0802481569512146,0.0962474700063467,per_query
no_repulsion,4100,0.13333333333333333,0.1569595560954746,0.3888602915182235,1.480004227674451,0.5155254303917295,0.23295724391937256,0.4287392,0.0,0.35559763122910204,0.07648157142102718,per_query
no_repulsion,4101,0.2,0.20817500359667288,0.1281700009279461,0.3432410840966114,0.5082768394757036,0.292149156332016,0.4764127,0.0,0.0017725496515328526,0.09165448322892189,per_query
no_repulsion,4102,0.3333333333333333,0.39598363937221004,0.008862319743474638,0.06389015377465043,0.0884996074989314,0.14844544231891632,0.20548943,0.0,0.864923659509326,0.09721906576305628,per_query
no_repulsion,4103,0.0,0.0,0.1493643810421681,0.45371509365903717,0.3649090910789948,0.4028935134410858,0.15211233,0.0,0.3527776658743907,0.08933750260621309,per_query
no_repulsion,4104,0.2,0.200250275672711,0.38250313845974354,1.2127697457441315,0.7201011478483668,0.025989724323153496,0.11744684,0.0,0.5647584901099787,0.08577508945018053,per_query
