step,dirichlet_raw,orthogonality_raw,trivial_raw,loss,dirichlet_per_dim,orthogonality_per_dim,trivial_per_dim
47,0.00220767455175519,94.32361602783203,0.8983010649681091,0.9522411823272705,2.2076745517551898e-05,0.9432361602783204,0.008983010649681092
48,0.002370337722823024,94.24412536621094,0.9015170335769653,0.9514801502227783,2.3703377228230237e-05,0.9424412536621094,0.009015170335769653
49,0.0025319508276879787,94.197265625,0.8737927675247192,0.9507359266281128,2.531950827687979e-05,0.94197265625,0.008737927675247193
50,0.0026143044233322144,94.16441345214844,0.8166397213935852,0.9498367309570312,2.6143044233322145e-05,0.9416441345214843,0.008166397213935852
51,0.0027424395084381104,94.11746215820312,0.7729190587997437,0.9489312171936035,2.7424395084381105e-05,0.9411746215820312,0.007729190587997437
52,0.0025025694631040096,94.0328369140625,0.7713860869407654,0.9480672478675842,2.5025694631040095e-05,0.940328369140625,0.007713860869407654
53,0.0026269047521054745,93.91131591796875,0.8109020590782166,0.9472484588623047,2.6269047521054744e-05,0.9391131591796875,0.008109020590782166
54,0.0028145380783826113,93.7821273803711,0.8611621856689453,0.946461021900177,2.8145380783826114e-05,0.9378212738037109,0.008611621856689454
55,0.002642252016812563,93.67976379394531,0.8759727478027344,0.9455838203430176,2.642252016812563e-05,0.9367976379394531,0.008759727478027344
56,0.002816673368215561,93.5984878540039,0.8603953719139099,0.9446170330047607,2.816673368215561e-05,0.9359848785400391,0.0086039537191391
57,0.0027895572129637003,93.52328491210938,0.8516919612884521,0.9437776803970337,2.7895572129637005e-05,0.9352328491210937,0.008516919612884522
58,0.003019802737981081,93.44586181640625,0.8713505864143372,0.9432023763656616,3.019802737981081e-05,0.9344586181640625,0.008713505864143371
59,0.0031046608928591013,93.36481475830078,0.91404789686203,0.9428196549415588,3.1046608928591016e-05,0.9336481475830078,0.0091404789686203
60,0.003212349023669958,93.291748046875,0.9637256860733032,0.9425868391990662,3.212349023669958e-05,0.93291748046875,0.009637256860733032
61,0.003276463132351637,93.25262451171875,0.999954342842102,0.9425585269927979,3.2764631323516366e-05,0.9325262451171875,0.00999954342842102
62,0.0031883788760751486,93.25006103515625,1.008626937866211,0.9426187872886658,3.188378876075148e-05,0.9325006103515625,0.010086269378662109
63,0.0032909330911934376,93.22892761230469,1.0058740377426147,0.9423809051513672,3.2909330911934376e-05,0.9322892761230469,0.010058740377426148
64,0.003169943578541279,93.18470764160156,0.9979499578475952,0.9418582320213318,3.169943578541279e-05,0.9318470764160156,0.009979499578475952
65,0.003106368938460946,93.10311889648438,1.0194423198699951,0.9412566423416138,3.106368938460946e-05,0.9310311889648437,0.010194423198699952
66,0.0031456758733838797,93.045166015625,1.0165703296661377,0.9406487941741943,3.14567587338388e-05,0.93045166015625,0.010165703296661378
67,0.002986844163388014,92.98383331298828,1.0225306749343872,0.940093457698822,2.9868441633880137e-05,0.9298383331298828,0.010225306749343872
68,0.003229868831112981,92.99706268310547,0.9593942165374756,0.9395968914031982,3.229868831112981e-05,0.9299706268310547,0.009593942165374757
69,0.0030704052187502384,93.0071029663086,0.9016540050506592,0.9391182661056519,3.070405218750238e-05,0.930071029663086,0.009016540050506592
70,0.003239724552258849,92.98652648925781,0.8695632815361023,0.9385932683944702,3.239724552258849e-05,0.9298652648925781,0.008695632815361024
71,0.003306223079562187,92.93663787841797,0.8569285869598389,0.9379686713218689,3.3062230795621875e-05,0.9293663787841797,0.00856928586959839
72,0.003408422227948904,92.86375427246094,0.8596153855323792,0.9372678399085999,3.408422227948904e-05,0.9286375427246094,0.008596153855323791
73,0.003603589255362749,92.78462982177734,0.8634440898895264,0.9365167021751404,3.6035892553627493e-05,0.9278462982177734,0.008634440898895264
74,0.0035000969655811787,92.71392822265625,0.8470365405082703,0.9356446862220764,3.5000969655811784e-05,0.9271392822265625,0.008470365405082702
75,0.0035977805964648724,92.63582611083984,0.8216762542724609,0.9346110820770264,3.5977805964648724e-05,0.9263582611083985,0.008216762542724609
76,0.003704784205183387,92.54290771484375,0.8036459684371948,0.9335025548934937,3.7047842051833866e-05,0.9254290771484375,0.008036459684371949
77,0.00359058054164052,92.43498229980469,0.7946480512619019,0.9323322176933289,3.59058054164052e-05,0.9243498229980469,0.007946480512619019
78,0.003866305574774742,92.29902648925781,0.8154723644256592,0.9311836957931519,3.866305574774742e-05,0.9229902648925781,0.008154723644256592
79,0.004123803228139877,92.17263793945312,0.8375916481018066,0.9301435947418213,4.123803228139877e-05,0.9217263793945313,0.008375916481018066
80,0.00421602139249444,92.0763168334961,0.8489490151405334,0.9292948246002197,4.21602139249444e-05,0.920763168334961,0.008489490151405335
81,0.004360600374639034,92.01840209960938,0.8472736477851868,0.9287003874778748,4.360600374639034e-05,0.9201840209960938,0.008472736477851867
82,0.004486888647079468,92.01559448242188,0.8174983859062195,0.928375780582428,4.4868886470794676e-05,0.9201559448242187,0.008174983859062195
83,0.00428750878199935,91.96940612792969,0.8508784770965576,0.9282457232475281,4.28750878199935e-05,0.9196940612792969,0.008508784770965576
84,0.004724654834717512,91.97506713867188,0.8311136960983276,0.9281090497970581,4.724654834717512e-05,0.9197506713867187,0.008311136960983276
85,0.004537297412753105,91.86422729492188,0.9065564274787903,0.927753210067749,4.537297412753105e-05,0.9186422729492187,0.009065564274787902
86,0.0046558924950659275,91.82890319824219,0.8285146355628967,0.9266207218170166,4.6558924950659275e-05,0.9182890319824218,0.008285146355628967
87,0.004517393186688423,91.68434143066406,0.8290071487426758,0.9251787066459656,4.517393186688423e-05,0.9168434143066406,0.008290071487426758
88,0.004625244066119194,91.5551986694336,0.8511682748794556,0.9241098761558533,4.625244066119194e-05,0.9155519866943359,0.008511682748794555
89,0.004555538762360811,91.45936584472656,0.8312490582466125,0.9229516386985779,4.555538762360811e-05,0.9145936584472656,0.008312490582466126
90,0.004810403101146221,91.32087707519531,0.8463228344917297,0.9217201471328735,4.810403101146221e-05,0.9132087707519532,0.008463228344917298
91,0.00472297053784132,91.1776123046875,0.8986137509346008,0.9208095073699951,4.72297053784132e-05,0.911776123046875,0.008986137509346008
92,0.0048120892606675625,91.0639877319336,0.933035135269165,0.9200183749198914,4.8120892606675626e-05,0.9106398773193359,0.00933035135269165
93,0.005201002117246389,90.92729187011719,0.9914162158966064,0.9192391037940979,5.201002117246389e-05,0.9092729187011719,0.009914162158966065
94,0.005243719555437565,90.81200408935547,1.0483222007751465,0.9186556935310364,5.243719555437565e-05,0.9081200408935547,0.010483222007751465
95,0.005302535369992256,90.74777221679688,1.072214126586914,0.9182528853416443,5.302535369992256e-05,0.9074777221679687,0.01072214126586914
96,0.005323630291968584,90.64949798583984,1.1177518367767334,0.9177257418632507,5.323630291968584e-05,0.9064949798583984,0.011177518367767335
97,0.005621809046715498,90.63766479492188,1.0418665409088135,0.9168515801429749,5.6218090467154976e-05,0.9063766479492188,0.010418665409088135
98,0.005238515790551901,90.52291870117188,1.041361689567566,0.9156951904296875,5.238515790551901e-05,0.9052291870117187,0.01041361689567566
99,0.005278937518596649,90.42515563964844,1.0025544166564941,0.9143298864364624,5.2789375185966495e-05,0.9042515563964844,0.010025544166564941
100,0.0056175729259848595,90.29106140136719,1.011199712753296,0.913078784942627,5.61757292598486e-05,0.9029106140136719,0.01011199712753296
101,0.005866264924407005,90.14810180664062,1.0444624423980713,0.9119843244552612,5.8662649244070054e-05,0.9014810180664062,0.010444624423980713
102,0.005664318799972534,90.09480285644531,0.9834751486778259,0.9108393788337708,5.6643187999725345e-05,0.9009480285644531,0.00983475148677826
103,0.0059099337086081505,90.03901672363281,0.9358915686607361,0.9098082184791565,5.9099337086081505e-05,0.9003901672363281,0.00935891568660736
104,0.0061713578179478645,89.9776840209961,0.9132229685783386,0.9089707732200623,6.171357817947864e-05,0.899776840209961,0.009132229685783387
105,0.005987473763525486,89.92851257324219,0.8870829343795776,0.9082158803939819,5.987473763525486e-05,0.8992851257324219,0.008870829343795777
106,0.006212920416146517,89.85255432128906,0.899169385433197,0.9075793623924255,6.212920416146517e-05,0.8985255432128906,0.00899169385433197
107,0.006480243988335133,89.77458190917969,0.9217891097068787,0.9070284962654114,6.480243988335132e-05,0.8977458190917968,0.009217891097068786
108,0.00610229279845953,89.71880340576172,0.9198230504989624,0.9064472913742065,6.10229279845953e-05,0.8971880340576172,0.009198230504989625
109,0.006309946998953819,89.6364974975586,0.934825599193573,0.9057762622833252,6.309946998953819e-05,0.896364974975586,0.00934825599193573
110,0.00628272071480751,89.58877563476562,0.908122181892395,0.9050317406654358,6.28272071480751e-05,0.8958877563476563,0.00908122181892395
111,0.006471257656812668,89.49836730957031,0.924468994140625,0.9042930603027344,6.471257656812668e-05,0.8949836730957031,0.00924468994140625
112,0.0065712169744074345,89.44243621826172,0.912151575088501,0.9036116003990173,6.571216974407434e-05,0.8944243621826172,0.00912151575088501
113,0.006744809448719025,89.36920166015625,0.9325619339942932,0.9030851125717163,6.744809448719024e-05,0.8936920166015625,0.009325619339942932
114,0.006878695450723171,89.30482482910156,0.9647159576416016,0.9027642011642456,6.87869545072317e-05,0.8930482482910156,0.009647159576416016
115,0.006941109895706177,89.26451110839844,0.9859845042228699,0.902574360370636,6.941109895706177e-05,0.8926451110839844,0.009859845042228699
116,0.007186377886682749,89.19915771484375,1.0248289108276367,0.9023116827011108,7.186377886682749e-05,0.8919915771484375,0.010248289108276368
117,0.00662559550255537,89.14927673339844,1.038325548171997,0.9019421935081482,6.62559550255537e-05,0.8914927673339844,0.01038325548171997
118,0.006903443951159716,89.10140991210938,1.040718913078308,0.901490330696106,6.903443951159715e-05,0.8910140991210938,0.010407189130783081
119,0.0067444355227053165,89.03461456298828,1.0510261058807373,0.9009238481521606,6.744435522705316e-05,0.8903461456298828,0.010510261058807374
120,0.007250017486512661,88.98405456542969,1.040223479270935,0.9003152251243591,7.250017486512661e-05,0.8898405456542968,0.010402234792709351
121,0.006927824579179287,88.89759826660156,1.0651825666427612,0.8996971249580383,6.927824579179287e-05,0.8889759826660156,0.010651825666427613
122,0.007203168701380491,88.85223388671875,1.050999641418457,0.8991043567657471,7.203168701380491e-05,0.8885223388671875,0.010509996414184571
123,0.007263545412570238,88.80887603759766,1.056498408317566,0.8987263441085815,7.263545412570239e-05,0.8880887603759766,0.010564984083175659
124,0.007081422954797745,88.81266784667969,1.0093729496002197,0.8982912302017212,7.081422954797744e-05,0.8881266784667968,0.010093729496002197
125,0.007029219530522823,88.763916015625,0.9889988899230957,0.8975993990898132,7.029219530522823e-05,0.88763916015625,0.009889988899230958
126,0.00699592474848032,88.6905746459961,0.9313316345214844,0.896289050579071,6.99592474848032e-05,0.8869057464599609,0.009313316345214843
127,0.007027480285614729,88.59459686279297,0.966092050075531,0.8956772089004517,7.027480285614728e-05,0.8859459686279297,0.00966092050075531
128,0.007921498268842697,88.49341583251953,1.0467420816421509,0.8954808115959167,7.921498268842697e-05,0.8849341583251953,0.010467420816421508
129,0.007779196370393038,88.4666748046875,0.9772995710372925,0.8945176005363464,7.779196370393038e-05,0.884666748046875,0.009772995710372925
130,0.007761417888104916,88.38200378417969,0.9564213156700134,0.8934618234634399,7.761417888104915e-05,0.8838200378417969,0.009564213156700134
131,0.007734988816082478,88.37639617919922,0.9778817892074585,0.8936201333999634,7.734988816082477e-05,0.8837639617919922,0.009778817892074585
132,0.007680565118789673,88.29483032226562,0.9819461107254028,0.8928446173667908,7.680565118789673e-05,0.8829483032226563,0.009819461107254028
133,0.008029880002140999,88.20916748046875,0.9883705973625183,0.8920556902885437,8.029880002140998e-05,0.8820916748046875,0.009883705973625184
134,0.008098237216472626,88.20816040039062,1.0051994323730469,0.8922145366668701,8.098237216472626e-05,0.8820816040039062,0.01005199432373047
135,0.008250171318650246,88.08549499511719,1.0058892965316772,0.8909963369369507,8.250171318650245e-05,0.8808549499511719,0.010058892965316773
136,0.00825192779302597,88.09781646728516,1.001987099647522,0.8910805583000183,8.25192779302597e-05,0.8809781646728516,0.01001987099647522
137,0.008307074196636677,88.0531005859375,0.9775007367134094,0.890389084815979,8.307074196636677e-05,0.880531005859375,0.009775007367134094
138,0.008302664384245872,87.96393585205078,1.0018134117126465,0.889740526676178,8.302664384245872e-05,0.8796393585205078,0.010018134117126464
139,0.008350496180355549,87.92546081542969,1.0246479511260986,0.8895846605300903,8.350496180355549e-05,0.8792546081542969,0.010246479511260986
140,0.007949648424983025,87.84384155273438,1.014458417892456,0.8886625170707703,7.949648424983024e-05,0.8784384155273437,0.01014458417892456
141,0.00819367915391922,87.8133773803711,0.9767091274261475,0.8879827857017517,8.19367915391922e-05,0.8781337738037109,0.009767091274261475
142,0.008470398373901844,87.72266387939453,0.9844011068344116,0.887155294418335,8.470398373901845e-05,0.8772266387939454,0.009844011068344117
143,0.00843870546668768,87.61134338378906,0.9870156645774841,0.8860679864883423,8.43870546668768e-05,0.8761134338378906,0.009870156645774841
144,0.00882968120276928,87.53883361816406,0.9988917112350464,0.8854655623435974,8.829681202769279e-05,0.8753883361816406,0.009988917112350464
145,0.00866705272346735,87.40159606933594,1.0323654413223267,0.8844262957572937,8.66705272346735e-05,0.8740159606933594,0.010323654413223266
146,0.008988714776933193,87.33880615234375,1.0366251468658447,0.8838441967964172,8.988714776933193e-05,0.8733880615234375,0.010366251468658447
147,0.009164765477180481,87.2582015991211,1.0023374557495117,0.8826969861984253,9.164765477180481e-05,0.872582015991211,0.010023374557495118
148,0.008900045417249203,87.2223892211914,0.9831753373146057,0.8821446895599365,8.900045417249202e-05,0.8722238922119141,0.009831753373146058
149,0.009127491153776646,87.11243438720703,0.994467556476593,0.8811602592468262,9.127491153776646e-05,0.8711243438720703,0.00994467556476593
150,0.009370241314172745,87.052490234375,1.0099233388900757,0.8807178735733032,9.370241314172744e-05,0.87052490234375,0.010099233388900756
151,0.009618054144084454,86.98516082763672,1.0397573709487915,0.8803454041481018,9.618054144084454e-05,0.8698516082763672,0.010397573709487915
152,0.009505178779363632,87.05413818359375,0.9615591764450073,0.8802520036697388,9.505178779363632e-05,0.8705413818359375,0.009615591764450072
153,0.00951550342142582,87.0693130493164,1.0066806077957153,0.8808550834655762,9.51550342142582e-05,0.8706931304931641,0.010066806077957154
154,0.009768419899046421,87.10260009765625,0.9245010614395142,0.8803686499595642,9.768419899046421e-05,0.8710260009765625,0.009245010614395142
155,0.009640077129006386,86.84693908691406,0.9362464547157288,0.8779283165931702,9.640077129006385e-05,0.8684693908691407,0.009362464547157287
156,0.00974610261619091,86.75096130371094,0.9618542194366455,0.8772255778312683,9.74610261619091e-05,0.8675096130371094,0.009618542194366454
157,0.010180601850152016,86.78997802734375,1.026116132736206,0.8782626986503601,0.00010180601850152016,0.8678997802734375,0.01026116132736206
158,0.010212576016783714,86.60263061523438,1.1396310329437256,0.8775247931480408,0.00010212576016783714,0.8660263061523438,0.011396310329437255
159,0.010365646332502365,86.55535888671875,0.8782027959823608,0.8744392991065979,0.00010365646332502365,0.8655535888671875,0.008782027959823609
160,0.010636918246746063,86.63145446777344,0.9028435945510864,0.8754493594169617,0.00010636918246746063,0.8663145446777344,0.009028435945510864
161,0.010484682396054268,86.36228942871094,0.9076839685440063,0.872804582118988,0.00010484682396054268,0.8636228942871094,0.009076839685440064
162,0.010804706253111362,86.17633819580078,1.0383988618850708,0.8722553849220276,0.00010804706253111362,0.8617633819580078,0.010383988618850709
163,0.011472996324300766,86.03834533691406,1.0170021057128906,0.8706681728363037,0.00011472996324300766,0.8603834533691406,0.010170021057128907
164,0.011596595868468285,85.92984771728516,1.0219051837921143,0.8696334958076477,0.00011596595868468285,0.8592984771728516,0.010219051837921142
165,0.011107221245765686,85.80494689941406,1.0635013580322266,0.8687955737113953,0.00011107221245765686,0.8580494689941406,0.010635013580322266
166,0.011737730354070663,85.73736572265625,1.0133585929870605,0.8676245808601379,0.00011737730354070663,0.8573736572265624,0.010133585929870605
167,0.011719763278961182,85.7620849609375,0.9326602220535278,0.8670646548271179,0.00011719763278961182,0.857620849609375,0.009326602220535279
168,0.012282000854611397,85.64997863769531,0.9443522691726685,0.8660661578178406,0.00012282000854611398,0.8564997863769531,0.009443522691726684
169,0.01244072150439024,85.54158020019531,1.0271899700164795,0.8658121228218079,0.0001244072150439024,0.8554158020019531,0.010271899700164795
170,0.012069238349795341,85.45047760009766,1.0577342510223389,0.865202784538269,0.00012069238349795342,0.8545047760009765,0.010577342510223388
171,0.012537116184830666,85.50768280029297,1.0092370510101318,0.8652945756912231,0.00012537116184830666,0.8550768280029297,0.010092370510101319
172,0.012680510058999062,85.47313690185547,0.979213297367096,0.8646502494812012,0.00012680510058999062,0.8547313690185547,0.00979213297367096
173,0.012242319993674755,85.484130859375,0.9895381331443787,0.8648591637611389,0.00012242319993674755,0.85484130859375,0.009895381331443787
174,0.01275463867932558,85.45454406738281,0.9789361953735352,0.8644623756408691,0.00012754638679325582,0.8545454406738281,0.009789361953735351
175,0.01271181832998991,85.44303894042969,0.9813418388366699,0.8643708825111389,0.0001271181832998991,0.8544303894042968,0.009813418388366699
176,0.01313849352300167,85.39425659179688,1.0058002471923828,0.8641319274902344,0.0001313849352300167,0.8539425659179688,0.010058002471923828
177,0.012589075602591038,85.34688568115234,0.9988954663276672,0.8635836839675903,0.0001258907560259104,0.8534688568115234,0.009988954663276673
178,0.012580114416778088,85.34120178222656,1.0031912326812744,0.8635697364807129,0.0001258011441677809,0.8534120178222656,0.010031912326812744
179,0.012971938587725163,85.29505920410156,0.9839924573898315,0.8629202246665955,0.00012971938587725163,0.8529505920410156,0.009839924573898316
180,0.013132150284945965,85.28327178955078,0.9878522753715515,0.8628425598144531,0.00013132150284945966,0.8528327178955079,0.009878522753715514
181,0.012625743634998798,85.24842834472656,0.9823166131973267,0.862433671951294,0.000126257436349988,0.8524842834472657,0.009823166131973267
182,0.012660546228289604,85.20405578613281,1.0142061710357666,0.8623092174530029,0.00012660546228289603,0.8520405578613282,0.010142061710357666
183,0.013311387971043587,85.16207885742188,1.02834153175354,0.8620373606681824,0.00013311387971043587,0.8516207885742187,0.0102834153175354
184,0.013006074354052544,85.15180969238281,1.0171663761138916,0.861819863319397,0.00013006074354052544,0.8515180969238281,0.010171663761138917
185,0.013166520744562149,85.14442443847656,1.0022594928741455,0.8615984916687012,0.0001316652074456215,0.8514442443847656,0.010022594928741455
186,0.012482846155762672,85.1025390625,1.010612964630127,0.8612563610076904,0.00012482846155762673,0.851025390625,0.01010612964630127
187,0.01349686086177826,85.0748291015625,1.014894962310791,0.8610321879386902,0.0001349686086177826,0.850748291015625,0.01014894962310791
188,0.012917816638946533,85.05321502685547,0.9958741068840027,0.8606200218200684,0.00012917816638946533,0.8505321502685547,0.009958741068840028
189,0.013263422064483166,85.02192687988281,0.9942644834518433,0.86029452085495,0.00013263422064483166,0.8502192687988281,0.009942644834518432
190,0.013186500407755375,84.96302795410156,1.0111231803894043,0.859873354434967,0.00013186500407755375,0.8496302795410157,0.010111231803894043
191,0.013204768300056458,84.91390991210938,1.0158408880233765,0.8594295382499695,0.00013204768300056457,0.8491390991210938,0.010158408880233765
192,0.013407539576292038,84.88400268554688,1.0006576776504517,0.858980655670166,0.00013407539576292037,0.8488400268554688,0.010006576776504517
193,0.01339767687022686,84.84233093261719,0.9931522011756897,0.8584887981414795,0.0001339767687022686,0.8484233093261718,0.009931522011756897
194,0.01356181688606739,84.78478240966797,0.9981244802474976,0.8579646944999695,0.0001356181688606739,0.8478478240966797,0.009981244802474976
195,0.013860687613487244,84.7385025024414,0.9931384325027466,0.8574550747871399,0.00013860687613487244,0.847385025024414,0.009931384325027466
196,0.014093056321144104,84.67335510253906,0.9950939416885376,0.8568254113197327,0.00014093056321144105,0.8467335510253906,0.009950939416885376
197,0.014038446359336376,84.60098266601562,1.005232334136963,0.8562025427818298,0.00014038446359336377,0.8460098266601562,0.010052323341369629
198,0.014320295304059982,84.53475189208984,1.0051485300064087,0.8555422425270081,0.00014320295304059982,0.8453475189208984,0.010051485300064087
199,0.014241466298699379,84.46575927734375,1.0004000663757324,0.8548039793968201,0.00014241466298699378,0.8446575927734375,0.010004000663757324
200,0.013894431293010712,84.39594268798828,1.001542329788208,0.854113757610321,0.00013894431293010712,0.8439594268798828,0.01001542329788208
201,0.014187783002853394,84.33319854736328,1.015797734260559,0.8536319136619568,0.00014187783002853394,0.8433319854736329,0.01015797734260559
202,0.01512075960636139,84.30270385742188,1.0470259189605713,0.8536485433578491,0.0001512075960636139,0.8430270385742188,0.010470259189605712
203,0.015262369066476822,84.34445190429688,1.0615321397781372,0.8542124032974243,0.00015262369066476822,0.8434445190429688,0.010615321397781373
204,0.015302563086152077,84.31157684326172,0.9863687753677368,0.8531324863433838,0.00015302563086152076,0.8431157684326172,0.009863687753677368
205,0.014922032132744789,84.21376037597656,0.8435553312301636,0.8507223725318909,0.0001492203213274479,0.8421376037597657,0.008435553312301636
206,0.015295802615582943,84.09675598144531,1.006687045097351,0.8511873483657837,0.00015295802615582942,0.8409675598144531,0.01006687045097351
207,0.0156935416162014,84.00077819824219,1.075615644454956,0.8509208559989929,0.000156935416162014,0.8400077819824219,0.01075615644454956
208,0.01524536032229662,83.88249206542969,0.9733679294586182,0.8487110137939453,0.0001524536032229662,0.8388249206542969,0.009733679294586182
209,0.01612882874906063,83.74974060058594,1.0277085304260254,0.8479357957839966,0.00016128828749060632,0.8374974060058594,0.010277085304260254
